year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
"2019","450081000078","Belton Elementary","SC","Anderson 02","Primary","Regular school","No","34.515502","-82.494484","00078"
"2019","450081000084","Belton Honea Path High","SC","Anderson 02","High","Regular school","No","34.473593","-82.443982","00084"
"2019","450081001204","Belton Middle","SC","Anderson 02","Middle","Regular school","No","34.513918","-82.510247","01204"
"2019","450390901700","Belton Preparatory Academy","SC","Charter Institute at Erskine","Primary","Regular school","Yes","34.496615","-82.534151","01700"
"2019","450072000016","Belvedere Elementary","SC","Aiken 01","Primary","Regular school","No","33.527735","-81.937441","00016"
"2019","450243001428","Ben Hazel Primary","SC","Hampton 01","Primary","Regular school","No","32.879917","-81.121404","01428"
"2019","450297001605","Bennettsville Intermediate","SC","Marlboro 01","Primary","Regular school","No","34.624515","-79.692743","01605"
"2019","450297000783","Bennettsville Primary","SC","Marlboro 01","Primary","Regular school","No","34.636135","-79.684988","00783"
"2019","450231000494","Berea Elementary","SC","Greenville 01","Primary","Regular school","No","34.88081","-82.456036","00494"
"2019","450231000560","Berea High","SC","Greenville 01","High","Regular school","No","34.876374","-82.463838","00560"
"2019","450231001241","Berea Middle","SC","Greenville 01","Middle","Regular school","No","34.914858","-82.454799","01241"
"2019","450117001556","Berkeley County Middle College High","SC","Berkeley 01","High","Regular school","No","33.170841","-80.04548","01556"
"2019","450117000154","Berkeley Elementary","SC","Berkeley 01","Primary","Regular school","No","33.205145","-80.055433","00154"
"2019","450117000174","Berkeley High","SC","Berkeley 01","High","Regular school","No","33.201671","-80.025462","00174"
"2019","450117000082","Berkeley Intermediate","SC","Berkeley 01","Primary","Regular school","No","33.195983","-79.978483","00082"
"2019","450117001207","Berkeley Middle","SC","Berkeley 01","Middle","Regular school","No","33.199959","-79.995834","01207"
"2019","450360000651","Berry Shoals Intermediate","SC","Spartanburg 05","Middle","Regular school","No","34.89969","-82.074199","00651"
"2019","450384001124","Bethany Elementary","SC","York 02","Primary","Regular school","No","35.121065","-81.305674","01124"
"2019","450384001125","Bethel Elementary","SC","York 02","Primary","Regular school","No","35.088607","-81.126361","01125"
"2019","450231000495","Bethel Elementary","SC","Greenville 01","Primary","Regular school","No","34.7762","-82.277991","00495"
"2019","450339000966","Bethel-Hanberry Elementary","SC","Richland 02","Primary","Regular school","No","34.217766","-80.979023","00966"
"2019","450255000655","Bethune Elementary","SC","Kershaw 01","Primary","Regular school","No","34.411081","-80.342154","00655"
"2019","450391000849","Bethune-Bowman Elementary","SC","Orangeburg","Primary","Regular school","No","33.406435","-80.740397","00849"
"2019","450391000850","Bethune-Bowman Middle/High","SC","Orangeburg","High","Regular school","No","33.406435","-80.740397","00850"
"2019","450390101695","Bettis Preparatory Leadership Academy","SC","SC Public Charter School District","Primary","Regular school","Yes","33.659312","-81.860374","01695"
"2019","450342001185","Birchwood School","SC","Dept of Juvenile Justice","High","Other/alternative school","No","34.074805","-81.118835","01185"
"2019","450183000333","Black Street Early Childhood Center","SC","Colleton 01","Primary","Regular school","No","32.892982","-80.649605","00333"
"2019","450249001471","Black Water Middle","SC","Horry 01","Middle","Regular school","No","33.813171","-78.984467","01471"
"2019","450150001391","Blacksburg Elementary","SC","Cherokee 01","Primary","Regular school","No","35.114683","-81.518197","01391"
"2019","450150000283","Blacksburg High","SC","Cherokee 01","High","Regular school","No","35.114465","-81.514029","00283"
"2019","450150000271","Blacksburg Middle","SC","Cherokee 01","Middle","Regular school","No","35.113259","-81.515544","00271"
"2019","450150000859","Blacksburg Primary","SC","Cherokee 01","Primary","Regular school","No","35.12885","-81.48909","00859"
"2019","450102000126","Blackville-Hilda High","SC","Barnwell 19","High","Regular school","No","33.363558","-81.263729","00126"
"2019","450255000656","Blaney Elementary","SC","Kershaw 01","Primary","Regular school","No","34.184631","-80.788164","00656"
"2019","450297000024","Blenheim  Middle School of Discovery","SC","Marlboro 01","Middle","Regular school","No","34.506803","-79.657732","00024"
"2019","450306001528","Blue Ridge Elementary","SC","Oconee 01","Primary","Regular school","No","34.669581","-82.955378","01528"
"2019","450231000561","Blue Ridge High","SC","Greenville 01","High","Regular school","No","35.039784","-82.286542","00561"
"2019","450231001393","Blue Ridge Middle","SC","Greenville 01","Middle","Regular school","No","35.039","-82.311859","01393"
"2019","450111000418","Bluffton Elementary","SC","Beaufort 01","Primary","Regular school","No","32.247182","-80.89811","00418"
"2019","450111001165","Bluffton High","SC","Beaufort 01","High","Regular school","No","32.25134","-80.898703","01165"
"2019","450111001552","Bluffton Middle","SC","Beaufort 01","Middle","Regular school","No","32.253963","-80.877647","01552"
"2019","450231000496","Blythe Academy","SC","Greenville 01","Primary","Regular school","No","34.811459","-82.384279","00496"
"2019","450339000928","Blythewood High","SC","Richland 02","High","Regular school","No","34.207577","-80.978818","00928"
"2019","450339000203","Blythewood Middle","SC","Richland 02","Middle","Regular school","No","34.193229","-80.932854","00203"
"2019","450351000992","Boiling Springs Elementary","SC","Spartanburg 02","Primary","Regular school","No","35.038351","-81.984329","00992"
"2019","450351000937","Boiling Springs High Ninth Grade Campus","SC","Spartanburg 02","Secondary","Regular school","No","35.04465","-81.984309","00937"
"2019","450351001000","Boiling Springs High","SC","Spartanburg 02","High","Regular school","No","35.04769","-81.973348","01000"
"2019","450351001410","Boiling Springs Intermediate","SC","Spartanburg 02","Middle","Regular school","No","35.050274","-82.016375","01410"
"2019","450351001002","Boiling Springs Middle","SC","Spartanburg 02","Middle","Regular school","No","35.065104","-82.007035","01002"
"2019","450339000344","Bookman Road Elementary","SC","Richland 02","Primary","Regular school","No","34.155396","-80.848629","00344"
"2019","450117000155","Boulder Bluff Elementary","SC","Berkeley 01","Primary","Regular school","No","33.023583","-80.026341","00155"
"2019","450303000805","Boundary St. Elementary","SC","Newberry 01","Primary","Regular school","No","34.272283","-81.615758","00805"
"2019","450117001682","Bowens Corner Elementary","SC","Berkeley 01","Primary","Regular school","No","32.946507","-80.004023","01682"
"2019","450336000910","Bradley Elementary","SC","Richland 01","Primary","Regular school","No","34.030381","-80.99201","00910"
"2019","450391000880","Branchville High","SC","Orangeburg","High","Regular school","No","33.246441","-80.790289","00880"
"2019","450390101687","Brashier Middle College","SC","SC Public Charter School District","High","Regular school","Yes","34.709637","-82.310147","01687"
"2019","450336000911","Brennen Elementary","SC","Richland 01","Primary","Regular school","No","33.99922","-80.975922","00911"
"2019","450234001255","Brewer Middle","SC","Greenwood 50","Middle","Regular school","No","34.213606","-82.110265","01255"
"2019","450339001507","Bridge Creek Elementary","SC","Richland 02","Primary","Regular school","No","34.165719","-80.860048","01507"
"2019","450390101617","Bridges Preparatory School","SC","SC Public Charter School District","Other","Regular school","Yes","32.439162","-80.674407","01617"
"2019","450249000906","Bridgewater Academy Charter","SC","Horry 01","Primary","Regular school","Yes","33.717167","-78.922991","00906"
"2019","450213000425","Briggs Elementary","SC","Florence 01","Primary","Regular school","No","34.176304","-79.780854","00425"
"2019","450390800801","Brittons Neck Elementary","SC","Marion 10","Missing/not reported","Regular school","No","33.912212","-79.342092","00801"
"2019","450111000136","Broad River Elementary","SC","Beaufort 01","Primary","Regular school","No","32.421595","-80.756013","00136"
"2019","450000101721","Broad River High","SC","Dept Of Correction N04","High","Other/alternative school","No","34.073733","-81.098039","01721"
"2019","450222000738","Brockington Elementary","SC","Florence 04","Primary","Regular school","No","34.122583","-79.93504","00738"
"2019","450186000350","Brockington Elementary","SC","Darlington 01","Primary","Regular school","No","34.286805","-79.886248","00350"
"2019","450336000813","Brockman Elementary","SC","Richland 01","Primary","Regular school","No","34.026054","-80.974807","00813"
"2019","450231000489","Brook Glenn Elementary","SC","Greenville 01","Primary","Regular school","No","34.910786","-82.3103","00489"
"2019","450391000866","Brookdale Elementary","SC","Orangeburg","Primary","Regular school","No","33.507998","-80.827301","00866"
"2019","450273000742","Brookland-Cayce Senior High","SC","Lexington 02","High","Regular school","No","33.98211","-81.056992","00742"
"2019","450258000670","Brooklyn Springs Elementary","SC","Lancaster 01","Primary","Regular school","No","34.699689","-80.781012","00670"
"2019","450354001010","Broome High","SC","Spartanburg 03","High","Regular school","No","34.986479","-81.844197","01010"
"2019","450228000470","Browns Ferry Elementary","SC","Georgetown 01","Primary","Regular school","No","33.499331","-79.361607","00470"
"2019","450243000605","Brunson Elementary","SC","Hampton 01","Primary","Regular school","No","32.922995","-81.188295","00605"
"2019","450186000360","Brunson-Dargan Elementary","SC","Darlington 01","Primary","Regular school","No","34.30708","-79.879722","00360"
"2019","450231000497","Brushy Creek Elementary","SC","Greenville 01","Primary","Regular school","No","34.892862","-82.297101","00497"
"2019","450231000498","Bryson Elementary","SC","Greenville 01","Primary","Regular school","No","34.714012","-82.220048","00498"
"2019","450231000546","Bryson Middle","SC","Greenville 01","Middle","Regular school","No","34.716162","-82.249383","00546"
"2019","450231001365","Buena Vista Elementary","SC","Greenville 01","Primary","Regular school","No","34.885554","-82.267834","01365"
"2019","450375001082","Buffalo Elementary","SC","Union 01","Primary","Regular school","No","34.724484","-81.65593","01082"
"2019","450258000671","Buford Elementary","SC","Lancaster 01","Primary","Regular school","No","34.761769","-80.628131","00671"
"2019","450258001261","Buford High","SC","Lancaster 01","High","Regular school","No","34.758101","-80.623693","01261"
"2019","450258000039","Buford Middle","SC","Lancaster 01","Middle","Regular school","No","34.760318","-80.629137","00039"
"2019","450144001382","Buist Academy","SC","Charleston 01","Primary","Regular school","No","32.787011","-79.932423","01382"
"2019","450249001486","Burgess Elementary","SC","Horry 01","Primary","Regular school","No","33.64096","-79.018837","01486"
"2019","450144001328","Burke High","SC","Charleston 01","High","Regular school","No","32.793517","-79.953888","01328"
"2019","450336000499","Burton Pack Elementary","SC","Richland 01","Primary","Regular school","No","34.044529","-81.007671","00499"
"2019","450390101737","Butler Academy","SC","SC Public Charter School District","Missing/not reported","Regular school","Yes","34.365609","-80.070586","01737"
"2019","450072000018","Byrd Elementary","SC","Aiken 01","Primary","Regular school","No","33.583283","-81.829298","00018"
"2019","450336000953","C. A. Johnson High","SC","Richland 01","High","Regular school","No","34.023504","-81.018126","00953"
"2019","450378001112","C. E. Murray High","SC","Williamsburg 01","High","Regular school","No","33.58384","-79.999025","01112"
"2019","450378001624","C. E. Murray Middle","SC","Williamsburg 01","Middle","Regular school","No","33.58384","-79.999025","01624"
"2019","450144000249","C. E. Williams Middle School for Creative and Scientific Art","SC","Charleston 01","Middle","Regular school","No","32.798733","-80.074055","00249"
"2019","450186000351","Cain Elementary","SC","Darlington 01","Primary","Regular school","No","34.292081","-79.859839","00351"
"2019","450117000156","Cainhoy Elementary","SC","Berkeley 01","Primary","Regular school","No","33.021066","-79.852164","00156"
"2019","450090000107","Calhoun Academy of the Arts","SC","Anderson 05","Primary","Regular school","No","34.523719","-82.625132","00107"
"2019","450125000187","Calhoun County High","SC","Calhoun 01","High","Regular school","No","33.665325","-80.799114","00187"
"2019","450390901510","Calhoun Falls Charter School","SC","Charter Institute at Erskine","High","Regular school","Yes","34.099922","-82.59658","01510"
"2019","450255001258","Camden Elementary","SC","Kershaw 01","Primary","Regular school","No","34.252859","-80.605656","01258"
"2019","450255000667","Camden High","SC","Kershaw 01","High","Regular school","No","34.240721","-80.615919","00667"
"2019","450255001257","Camden Middle","SC","Kershaw 01","Middle","Regular school","No","34.254232","-80.582261","01257"
"2019","450144001691","Camp Road Middle","SC","Charleston 01","Middle","Regular school","No","32.733068","-79.961634","01691"
"2019","450348000983","Campobello-Gramling School","SC","Spartanburg 01","Primary","Regular school","No","35.101735","-82.145663","00983"
"2019","450117001537","Cane Bay Elementary","SC","Berkeley 01","Primary","Regular school","No","33.108076","-80.121031","01537"
"2019","450117001523","Cane Bay High","SC","Berkeley 01","High","Regular school","No","33.102104","-80.122268","01523"
"2019","450117001608","Cane Bay Middle","SC","Berkeley 01","Middle","Regular school","No","33.106466","-80.120273","01608"
"2019","450354001003","Cannons Elementary","SC","Spartanburg 03","Primary","Regular school","No","35.011269","-81.863283","01003"
"2019","450390101588","Cape Romain Environmental Education Charter School","SC","SC Public Charter School District","Primary","Regular school","Yes","33.0907","-79.473424","01588"
"2019","450076001380","Career and Technology Center of Anderson 1 & 2","SC","Anderson 80","High","Vocational school","No","34.605098","-82.500284","01380"
"2019","450351000146","Carlisle-Fosters Grove Elementary","SC","Spartanburg 02","Primary","Regular school","No","35.060573","-81.907801","00146"
"2019","450231000562","Carolina Academy (High)","SC","Greenville 01","High","Regular school","No","34.811534","-82.441912","00562"
"2019","450186000352","Carolina Elementary","SC","Darlington 01","Primary","Regular school","No","34.367045","-80.08883","00352"
"2019","450249000191","Carolina Forest Elementary","SC","Horry 01","Primary","Regular school","No","33.762641","-78.954821","00191"
"2019","450249000244","Carolina Forest High","SC","Horry 01","High","Regular school","No","33.779063","-78.970287","00244"
"2019","450144001690","Carolina Park Elementary","SC","Charleston 01","Primary","Regular school","No","32.889816","-79.762405","01690"
"2019","450336001463","Carolina School for Inquiry","SC","Richland 01","Primary","Regular school","Yes","34.091731","-81.027315","01463"
"2019","450270001484","Carolina Springs Elementary","SC","Lexington 01","Primary","Regular school","No","33.888662","-81.265787","01484"
"2019","450270001493","Carolina Springs Middle","SC","Lexington 01","Middle","Regular school","No","33.895318","-81.258782","01493"
"2019","450144001628","Carolina Voyager Charter","SC","Charleston 01","Primary","Regular school","Yes","32.790892","-80.021103","01628"
"2019","450391000861","Carver Edisto Middle","SC","Orangeburg","Middle","Regular school","No","33.394936","-80.956833","00861"
"2019","450213000426","Carver Elementary","SC","Florence 01","Primary","Regular school","No","34.205336","-79.802197","00426"
"2019","450366001049","Carver Middle","SC","Spartanburg 07","Middle","Regular school","No","34.93726","-81.927208","01049"
"2019","450336000487","Carver-Lyon Elementary","SC","Richland 01","Primary","Regular school","No","34.019667","-81.016723","00487"
"2019","450228000554","Carvers Bay High","SC","Georgetown 01","High","Regular school","No","33.612302","-79.327145","00554"
"2019","450228000555","Carvers Bay Middle","SC","Georgetown 01","Middle","Regular school","No","33.608809","-79.328765","00555"
"2019","450387001146","Castle Heights Middle","SC","York 03","Middle","Regular school","No","34.896658","-80.980952","01146"
"2019","450390001718","Catawba Ridge High School","SC","York 04","High","Regular school","No","34.979576","-80.933656","01718"
"2019","450339001572","Catawba Trail Elementary","SC","Richland 02","Primary","Regular school","No","34.129426","-80.838626","01572"
"2019","450336001297","Caughman Road Elementary","SC","Richland 01","Primary","Regular school","No","33.969391","-80.920082","01297"
"2019","450273001678","Cayce Elementary","SC","Lexington 02","Primary","Regular school","No","33.952288","-81.050235","01678"
"2019","450078000067","Cedar Grove Elementary","SC","Anderson 01","Primary","Regular school","No","34.59276","-82.496504","00067"
"2019","450000401402","Cedar Springs Academy","SC","Deaf & Blind School","Other","Special education school","No","34.911561","-81.882361","01402"
"2019","450282001599","Center for Advanced Technical Studies","SC","Lexington 05","High","Vocational school","No","34.165806","-81.272125","01599"
"2019","450090000096","Centerville Elementary","SC","Anderson 05","Primary","Regular school","No","34.528032","-82.707576","00096"
"2019","450333000882","Central Academy of the Arts","SC","Pickens 01","Primary","Regular school","No","34.736256","-82.775737","00882"
"2019","450387000817","Central Child Development Center","SC","York 03","Prekindergarten","Regular school","No","34.921196","-81.021861","00817"
"2019","450156000318","Central High","SC","Chesterfield 01","High","Regular school","No","34.75412","-80.357914","00318"
"2019","450231000449","Chandler Creek Elementary","SC","Greenville 01","Primary","Regular school","No","34.955221","-82.236792","00449"
"2019","450282000753","Chapin Elementary","SC","Lexington 05","Primary","Regular school","No","34.138299","-81.344259","00753"
"2019","450282001170","Chapin High","SC","Lexington 05","High","Regular school","No","34.167109","-81.339914","01170"
"2019","450282001450","Chapin Intermediate","SC","Lexington 05","Middle","Regular school","No","34.139221","-81.341606","01450"
"2019","450282001654","Chapin Middle","SC","Lexington 05","Middle","Regular school","No","34.168921","-81.27773","01654"
"2019","450348000988","Chapman High","SC","Spartanburg 01","High","Regular school","No","35.062634","-82.100305","00988"
"2019","450201001384","Charles B. DuBose Middle","SC","Dorchester 02","Middle","Regular school","No","33.033301","-80.237531","01384"
"2019","450144000429","Charles Pinckney Elementary","SC","Charleston 01","Primary","Regular school","No","32.876289","-79.78827","00429"
"2019","450390101706","Charleston Acceleration Academy","SC","SC Public Charter School District","High","Regular school","Yes","32.706627","-79.975958","01706"
"2019","450144001505","Charleston Charter School for Math and Science","SC","Charleston 01","High","Regular school","Yes","32.802869","-79.950435","01505"
"2019","450144000838","Charleston Development Academy","SC","Charleston 01","Primary","Regular school","Yes","32.789997","-79.95466","00838"
"2019","450144000240","Charleston Progressive","SC","Charleston 01","Primary","Regular school","No","32.791032","-79.936711","00240"
"2019","450144000083","Charleston School of the Arts","SC","Charleston 01","High","Regular school","No","32.88428","-80.000996","00083"
"2019","450333001565","Chastain Road Elementary","SC","Pickens 01","Primary","Regular school","No","34.745827","-82.71894","01565"
"2019","450156000314","Cheraw High","SC","Chesterfield 01","High","Regular school","No","34.692621","-79.914016","00314"
"2019","450156000170","Cheraw Intermediate","SC","Chesterfield 01","Primary","Regular school","No","34.691263","-79.908972","00170"
"2019","450156000303","Cheraw Primary","SC","Chesterfield 01","Primary","Regular school","No","34.696358","-79.895183","00303"
"2019","450069000065","Cherokee Trail Elementary","SC","Abbeville 60","Primary","Regular school","No","34.364107","-82.355559","00065"
"2019","450387001714","Cherry Park Elementary School of Language Immersion","SC","York 03","Primary","Regular school","No","34.95939","-81.005958","01714"
"2019","450231001180","Cherrydale Elementary","SC","Greenville 01","Primary","Regular school","No","34.883936","-82.413432","01180"
"2019","450390201066","Cherryvale Elementary","SC","Sumter 01","Primary","Regular school","No","33.95884","-80.464779","01066"
"2019","450351000994","Chesnee Elementary","SC","Spartanburg 02","Primary","Regular school","No","35.146024","-81.876304","00994"
"2019","450351001001","Chesnee High","SC","Spartanburg 02","High","Regular school","No","35.132902","-81.861634","01001"
"2019","450351001451","Chesnee Middle","SC","Spartanburg 02","Middle","Regular school","No","35.133335","-81.859205","01451"
"2019","450153000302","Chester County Career Center","SC","Chester 01","High","Vocational school","No","34.689047","-81.202786","00302"
"2019","450153000299","Chester Middle","SC","Chester 01","Middle","Regular school","No","34.717368","-81.180176","00299"
"2019","450153001171","Chester Park Elementary School for the Arts","SC","Chester 01","Primary","Regular school","No","34.713687","-81.177553","01171"
"2019","450153001172","Chester Park Elementary School of Literacy and Technology","SC","Chester 01","Primary","Regular school","No","34.713687","-81.177553","01172"
"2019","450153000036","Chester Park School Elementary of Inquiry","SC","Chester 01","Primary","Regular school","No","34.713687","-81.177553","00036"
"2019","450153000298","Chester Senior High","SC","Chester 01","High","Regular school","No","34.688699","-81.201363","00298"
"2019","450156000315","Chesterfield High","SC","Chesterfield 01","High","Regular school","No","34.745177","-80.089981","00315"
"2019","450156001173","Chesterfield-Ruby Middle","SC","Chesterfield 01","Middle","Regular school","No","34.731735","-80.139502","01173"
"2019","450390200511","Chestnut Oaks Middle","SC","Sumter 01","Middle","Regular school","No","33.952414","-80.311727","00511"
"2019","450144000197","Chicora Elementary","SC","Charleston 01","Primary","Regular school","No","32.852511","-79.970186","00197"
"2019","450213001657","Child Development Center at Woods Road","SC","Florence 01","Prekindergarten","Regular school","No","34.186708","-79.792589","01657"
"2019","450072000045","Chukker Creek Elementary","SC","Aiken 01","Primary","Regular school","No","33.484897","-81.713521","00045"
"2019","450000201600","Clay Hill Elementary","SC","Dorchester 04","Primary","Regular school","No","33.092604","-80.312634","01600"
"2019","450390901717","Clear Dot Charter School","SC","Charter Institute at Erskine","Primary","Regular school","Yes","34.013509","-81.035822","01717"
"2019","450072000020","Clearwater Elementary","SC","Aiken 01","Primary","Regular school","No","33.495691","-81.896333","00020"
"2019","450333000891","Clemson Elementary","SC","Pickens 01","Primary","Regular school","No","34.688733","-82.797137","00891"
"2019","450354001313","Clifdale Elementary","SC","Spartanburg 03","Missing/not reported","Regular school","No","34.978028","-81.836729","01313"
"2019","450264000703","Clinton Elementary","SC","Laurens 56","Primary","Regular school","No","34.453769","-81.883983","00703"
"2019","450258000673","Clinton Elementary","SC","Lancaster 01","Primary","Regular school","No","34.726327","-80.766919","00673"
"2019","450264000708","Clinton High","SC","Laurens 56","High","Regular school","No","34.485231","-81.853902","00708"
"2019","450264001264","Clinton Middle","SC","Laurens 56","Middle","Regular school","No","34.481319","-81.863423","01264"
"2019","450297001431","Clio Elementary","SC","Marlboro 01","Primary","Regular school","No","34.570787","-79.536935","01431"
"2019","450384001129","Clover High","SC","York 02","High","Regular school","No","35.096795","-81.182949","01129"
"2019","450384001127","Clover Middle","SC","York 02","Middle","Regular school","No","35.134708","-81.245034","01127"
"2019","450390901615","Coastal Leadership Academy","SC","Charter Institute at Erskine","High","Regular school","Yes","33.678702","-78.97255","01615"
"2019","450228001607","Coastal Montessori Charter","SC","Georgetown 01","Primary","Regular school","Yes","33.422293","-79.172905","01607"
"2019","450117000158","College Park Elementary","SC","Berkeley 01","Primary","Regular school","No","33.016028","-80.090161","00158"
"2019","450117000173","College Park Middle","SC","Berkeley 01","Middle","Regular school","No","33.018942","-80.090258","00173"
"2019","450183000347","Colleton County High","SC","Colleton 01","High","Regular school","No","32.949377","-80.654232","00347"
"2019","450183001586","Colleton County Middle","SC","Colleton 01","Middle","Regular school","No","32.938871","-80.639249","01586"
"2019","450336000949","Columbia High","SC","Richland 01","High","Regular school","No","34.049861","-81.091939","00949"
"2019","450090000097","Concord Elementary","SC","Anderson 05","Primary","Regular school","No","34.536298","-82.657372","00097"
"2019","450078000068","Concrete Primary","SC","Anderson 01","Primary","Regular school","No","34.78171","-82.489778","00068"
"2019","450273000730","Congaree Elementary","SC","Lexington 02","Primary","Regular school","No","33.912263","-81.131836","00730"
"2019","450273000589","Congaree/Wood Early Childhood Center","SC","Lexington 02","Missing/not reported","Regular school","No","33.91472","-81.107985","00589"
"2019","450249000618","Conway Elementary","SC","Horry 01","Primary","Regular school","No","33.849564","-79.046917","00618"
"2019","450249000642","Conway High","SC","Horry 01","High","Regular school","No","33.851183","-79.076576","00642"
"2019","450249000634","Conway Middle","SC","Horry 01","Middle","Regular school","No","33.843875","-79.054326","00634"
"2019","450351000995","Cooley Springs-Fingerville Elementary","SC","Spartanburg 02","Primary","Regular school","No","35.150424","-81.975829","00995"
"2019","450111000270","Coosa Elementary","SC","Beaufort 01","Primary","Regular school","No","32.449635","-80.646814","00270"
"2019","450000800863","Cope Area Career Center","SC","Orangeburg 80","High","Vocational school","No","33.374155","-81.005836","00863"
"2019","450150000273","Corinth Elementary","SC","Cherokee 01","Primary","Regular school","No","35.009051","-81.646175","00273"
"2019","450183000336","Cottageville Elementary","SC","Colleton 01","Primary","Regular school","No","32.941349","-80.472956","00336"
"2019","450381000366","Cotton Belt Elementary","SC","York 01","Primary","Regular school","No","35.008164","-81.258155","00366"
"2019","450354001005","Cowpens Elementary","SC","Spartanburg 03","Primary","Regular school","No","35.026459","-81.818469","01005"
"2019","450354001009","Cowpens Middle","SC","Spartanburg 03","Middle","Regular school","No","35.021215","-81.806513","01009"
"2019","450336001298","Crayton Middle","SC","Richland 01","Middle","Regular school","No","34.017706","-80.974373","01298"
"2019","450390801183","Creek Bridge High","SC","Marion 10","Missing/not reported","Regular school","No","34.039502","-79.333387","01183"
"2019","450390801725","Creek Bridge STEM Academy","SC","Marion 10","Primary","Regular school","No","34.039502","-79.333387","01725"
"2019","450084000089","Crescent High","SC","Anderson 03","High","Regular school","No","34.340135","-82.688823","00089"
"2019","450231000503","Crestview Elementary","SC","Greenville 01","Primary","Regular school","No","34.96289","-82.221933","00503"
"2019","450390200217","Crestwood High","SC","Sumter 01","High","Regular school","No","33.972011","-80.305885","00217"
"2019","450117000157","Cross Elementary","SC","Berkeley 01","Primary","Regular school","No","33.30077","-80.167293","00157"
"2019","450117000176","Cross High","SC","Berkeley 01","High","Regular school","No","33.351386","-80.163785","00176"
"2019","450282001169","CrossRoads Intermediate","SC","Lexington 05","Middle","Regular school","No","34.073057","-81.177509","01169"
"2019","450390201058","Crosswell Drive Elementary","SC","Sumter 01","Primary","Regular school","No","33.933598","-80.334347","01058"
"2019","450333000883","Crosswell Elementary","SC","Pickens 01","Primary","Regular school","No","34.850052","-82.526394","00883"
"2019","450384000522","Crowders Creek Elementary","SC","York 02","Primary","Regular school","No","35.105351","-81.092876","00522"
"2019","450390901616","Cyber Academy of South Carolina","SC","Charter Institute at Erskine","Other","Regular school","Yes","34.862059","-82.341686","01616"
"2019","450273001270","Cyril B. Busbee Creative Arts Academy","SC","Lexington 02","Middle","Regular school","No","33.949124","-81.048164","01270"
"2019","450072001191","Cyril B. Busbee Elementary","SC","Aiken 01","Primary","Regular school","No","33.659675","-81.363963","01191"
"2019","450360001023","D. R. Hill Middle","SC","Spartanburg 05","Middle","Regular school","No","34.978168","-82.165207","01023"
"2019","450333000899","D. W. Daniel High","SC","Pickens 01","High","Regular school","No","34.738073","-82.833436","00899"
"2019","450378001371","D.P. Cooper Elementary","SC","Williamsburg 01","Missing/not reported","Regular school","No","33.499284","-79.77036","01371"
"2019","450333000884","Dacusville Elementary","SC","Pickens 01","Primary","Regular school","No","34.912726","-82.543818","00884"
"2019","450333000896","Dacusville Middle","SC","Pickens 01","Middle","Regular school","No","34.91508","-82.539396","00896"
"2019","450249000616","Daisy Elementary","SC","Horry 01","Primary","Regular school","No","33.992572","-78.860591","00616"
"2019","450117001472","Daniel Island School","SC","Berkeley 01","Primary","Regular school","No","32.848706","-79.909936","01472"
"2019","450347001056","Daniel Morgan Technology Center","SC","Spartanburg 80","High","Vocational school","No","34.98064","-81.863109","01056"
"2019","450186001498","Darlington County Institute of Technology","SC","Darlington 01","High","Vocational school","No","34.302577","-79.932419","01498"
"2019","450186000095","Darlington High","SC","Darlington 01","High","Regular school","No","34.31832","-79.879369","00095"
"2019","450186000098","Darlington Middle","SC","Darlington 01","Middle","Regular school","No","34.302394","-79.936189","00098"
"2019","450144001667","Deer Park Middle","SC","Charleston 01","Middle","Regular school","No","32.96345","-80.048931","01667"
"2019","450270001627","Deerfield Elementary","SC","Lexington 01","Primary","Regular school","No","33.905669","-81.285878","01627"
"2019","450213000427","Delmae Elementary","SC","Florence 01","Primary","Regular school","No","34.172245","-79.822653","00427"
"2019","450096000122","Denmark Olar High","SC","Bamberg 02","High","Regular school","No","33.327845","-81.12308","00122"
"2019","450096001426","Denmark-Olar Elementary","SC","Bamberg 02","Primary","Regular school","No","33.309268","-81.130167","01426"
"2019","450096000123","Denmark-Olar Middle","SC","Bamberg 02","Middle","Regular school","No","33.302099","-81.143253","00123"
"2019","450267000709","Dennis Elementary","SC","Lee 01","Primary","Regular school","No","34.227473","-80.252753","00709"
"2019","450339001311","Dent Middle","SC","Richland 02","Middle","Regular school","No","34.062508","-80.955022","01311"
"2019","450117000035","Devon Forest Elementary","SC","Berkeley 01","Primary","Regular school","No","33.038746","-80.075227","00035"
"2019","450213001331","Dewey-Carter Elementary","SC","Florence 01","Primary","Regular school","No","34.087811","-79.769054","01331"
"2019","450069000066","Diamond Hill Elementary","SC","Abbeville 60","Primary","Regular school","No","34.255882","-82.564823","00066"
"2019","450187000388","Dillon County Applied Technology Center","SC","Dillon 80","High","Vocational school","No","34.406226","-79.350719","00388"
"2019","450192000385","Dillon High","SC","Dillon 04","High","Regular school","No","34.434312","-79.355225","00385"
"2019","450192001596","Dillon Middle","SC","Dillon 04","Middle","Regular school","No","34.43325","-79.354045","01596"
"2019","450258000556","Discovery Charter of Lancaster","SC","Lancaster 01","Primary","Regular school","Yes","34.719032","-80.774017","00556"
"2019","450069000012","Dixie High","SC","Abbeville 60","High","Regular school","No","34.327491","-82.388343","00012"
"2019","450390001649","Dobys Bridge Elementary","SC","York 04","Primary","Regular school","No","34.980064","-80.919893","01649"
