year,ncessch,school_name,state_location,sex,enrollment
"2018","470318002103","KIPP Academy Nashville","TN","Total","370"
"2018","470318002103","KIPP Academy Nashville","TN","Unknown","0"
"2018","470318002103","KIPP Academy Nashville","TN","Female","178"
"2018","470318002103","KIPP Academy Nashville","TN","Male","192"
"2018","470015502501","KIPP Antioch College Prep Elementary","TN","Total","144"
"2018","470015502501","KIPP Antioch College Prep Elementary","TN","Unknown","0"
"2018","470015502501","KIPP Antioch College Prep Elementary","TN","Female","76"
"2018","470015502501","KIPP Antioch College Prep Elementary","TN","Male","68"
"2018","470014702349","KIPP Memphis Academy Elementary","TN","Total","379"
"2018","470014702349","KIPP Memphis Academy Elementary","TN","Unknown","0"
"2018","470014702349","KIPP Memphis Academy Elementary","TN","Female","186"
"2018","470014702349","KIPP Memphis Academy Elementary","TN","Male","193"
"2018","470014802296","KIPP Memphis Collegiate Elementary","TN","Total","438"
"2018","470014802296","KIPP Memphis Collegiate Elementary","TN","Unknown","0"
"2018","470014802296","KIPP Memphis Collegiate Elementary","TN","Female","221"
"2018","470014802296","KIPP Memphis Collegiate Elementary","TN","Male","217"
"2018","470014802273","KIPP Memphis Collegiate High School","TN","Total","487"
"2018","470014802273","KIPP Memphis Collegiate High School","TN","Unknown","0"
"2018","470014802273","KIPP Memphis Collegiate High School","TN","Female","244"
"2018","470014802273","KIPP Memphis Collegiate High School","TN","Male","243"
"2018","470014801928","KIPP Memphis Collegiate Middle","TN","Total","323"
"2018","470014801928","KIPP Memphis Collegiate Middle","TN","Unknown","0"
"2018","470014801928","KIPP Memphis Collegiate Middle","TN","Female","155"
"2018","470014801928","KIPP Memphis Collegiate Middle","TN","Male","168"
"2018","470014802299","KIPP Memphis Middle Academy","TN","Total","340"
"2018","470014802299","KIPP Memphis Middle Academy","TN","Unknown","0"
"2018","470014802299","KIPP Memphis Middle Academy","TN","Female","168"
"2018","470014802299","KIPP Memphis Middle Academy","TN","Male","172"
"2018","470014702436","KIPP Memphis Preparatory Elementary","TN","Total","432"
"2018","470014702436","KIPP Memphis Preparatory Elementary","TN","Unknown","0"
"2018","470014702436","KIPP Memphis Preparatory Elementary","TN","Female","223"
"2018","470014702436","KIPP Memphis Preparatory Elementary","TN","Male","209"
"2018","470014702351","KIPP Memphis Preparatory Middle","TN","Total","296"
"2018","470014702351","KIPP Memphis Preparatory Middle","TN","Unknown","0"
"2018","470014702351","KIPP Memphis Preparatory Middle","TN","Female","147"
"2018","470014702351","KIPP Memphis Preparatory Middle","TN","Male","149"
"2018","470318002488","KIPP Nashville College Prep Elementary","TN","Total","263"
"2018","470318002488","KIPP Nashville College Prep Elementary","TN","Unknown","0"
"2018","470318002488","KIPP Nashville College Prep Elementary","TN","Female","120"
"2018","470318002488","KIPP Nashville College Prep Elementary","TN","Male","143"
"2018","470318002347","KIPP Nashville College Prep","TN","Total","385"
"2018","470318002347","KIPP Nashville College Prep","TN","Unknown","0"
"2018","470318002347","KIPP Nashville College Prep","TN","Female","176"
"2018","470318002347","KIPP Nashville College Prep","TN","Male","209"
"2018","470318002305","KIPP Nashville Collegiate High School","TN","Total","387"
"2018","470318002305","KIPP Nashville Collegiate High School","TN","Unknown","0"
"2018","470318002305","KIPP Nashville Collegiate High School","TN","Female","186"
"2018","470318002305","KIPP Nashville Collegiate High School","TN","Male","201"
"2018","470014801859","Kirby High","TN","Total","821"
"2018","470014801859","Kirby High","TN","Unknown","0"
"2018","470014801859","Kirby High","TN","Female","408"
"2018","470014801859","Kirby High","TN","Male","413"
"2018","470014702461","Kirby Middle School","TN","Total","384"
"2018","470014702461","Kirby Middle School","TN","Unknown","0"
"2018","470014702461","Kirby Middle School","TN","Female","182"
"2018","470014702461","Kirby Middle School","TN","Male","202"
"2018","470369001518","Kittrell Elementary","TN","Total","321"
"2018","470369001518","Kittrell Elementary","TN","Unknown","0"
"2018","470369001518","Kittrell Elementary","TN","Female","167"
"2018","470369001518","Kittrell Elementary","TN","Male","154"
"2018","470014801097","Knight Road Elementary","TN","Total","558"
"2018","470014801097","Knight Road Elementary","TN","Unknown","0"
"2018","470014801097","Knight Road Elementary","TN","Female","292"
"2018","470014801097","Knight Road Elementary","TN","Male","266"
"2018","470318002442","Knowledge Academies High School","TN","Total","356"
"2018","470318002442","Knowledge Academies High School","TN","Unknown","0"
"2018","470318002442","Knowledge Academies High School","TN","Female","166"
"2018","470318002442","Knowledge Academies High School","TN","Male","190"
"2018","470318002294","Knowledge Academy","TN","Total","285"
"2018","470318002294","Knowledge Academy","TN","Unknown","0"
"2018","470318002294","Knowledge Academy","TN","Female","143"
"2018","470318002294","Knowledge Academy","TN","Male","142"
"2018","470222000791","Knox Adaptive Education Center","TN","Total","74"
"2018","470222000791","Knox Adaptive Education Center","TN","Unknown","0"
"2018","470222000791","Knox Adaptive Education Center","TN","Female","16"
"2018","470222000791","Knox Adaptive Education Center","TN","Male","58"
"2018","470402002203","Knox Doss Middle School at Drakes Creek","TN","Total","603"
"2018","470402002203","Knox Doss Middle School at Drakes Creek","TN","Unknown","0"
"2018","470402002203","Knox Doss Middle School at Drakes Creek","TN","Female","294"
"2018","470402002203","Knox Doss Middle School at Drakes Creek","TN","Male","309"
"2018","470360001501","Krisle Elementary","TN","Total","330"
"2018","470360001501","Krisle Elementary","TN","Unknown","0"
"2018","470360001501","Krisle Elementary","TN","Female","166"
"2018","470360001501","Krisle Elementary","TN","Male","164"
"2018","470222002269","L N STEM Academy","TN","Total","589"
"2018","470222002269","L N STEM Academy","TN","Unknown","0"
"2018","470222002269","L N STEM Academy","TN","Female","281"
"2018","470222002269","L N STEM Academy","TN","Male","308"
"2018","470117001994","La Grange Moscow Elementary","TN","Total","282"
"2018","470117001994","La Grange Moscow Elementary","TN","Unknown","0"
"2018","470117001994","La Grange Moscow Elementary","TN","Female","145"
"2018","470117001994","La Grange Moscow Elementary","TN","Male","137"
"2018","470255002024","Lafayette Elementary School","TN","Total","420"
"2018","470255002024","Lafayette Elementary School","TN","Unknown","0"
"2018","470255002024","Lafayette Elementary School","TN","Female","215"
"2018","470255002024","Lafayette Elementary School","TN","Male","205"
"2018","470042002128","LaFollette Elementary School","TN","Total","591"
"2018","470042002128","LaFollette Elementary School","TN","Unknown","0"
"2018","470042002128","LaFollette Elementary School","TN","Female","272"
"2018","470042002128","LaFollette Elementary School","TN","Male","319"
"2018","470042000127","Lafollette Middle School","TN","Total","472"
"2018","470042000127","Lafollette Middle School","TN","Unknown","0"
"2018","470042000127","Lafollette Middle School","TN","Female","212"
"2018","470042000127","Lafollette Middle School","TN","Male","260"
"2018","470009000014","Lake City Elementary","TN","Total","465"
"2018","470009000014","Lake City Elementary","TN","Unknown","0"
"2018","470009000014","Lake City Elementary","TN","Female","220"
"2018","470009000014","Lake City Elementary","TN","Male","245"
"2018","470009000015","Lake City Middle School","TN","Total","292"
"2018","470009000015","Lake City Middle School","TN","Unknown","0"
"2018","470009000015","Lake City Middle School","TN","Female","141"
"2018","470009000015","Lake City Middle School","TN","Male","151"
"2018","470228000826","Lake Co High School","TN","Total","199"
"2018","470228000826","Lake Co High School","TN","Unknown","0"
"2018","470228000826","Lake Co High School","TN","Female","88"
"2018","470228000826","Lake Co High School","TN","Male","111"
"2018","470033000104","Lake Forest Middle School","TN","Total","1113"
"2018","470033000104","Lake Forest Middle School","TN","Unknown","0"
"2018","470033000104","Lake Forest Middle School","TN","Female","504"
"2018","470033000104","Lake Forest Middle School","TN","Male","609"
"2018","470213000991","Lake Ridge Elementary","TN","Total","525"
"2018","470213000991","Lake Ridge Elementary","TN","Unknown","0"
"2018","470213000991","Lake Ridge Elementary","TN","Female","254"
"2018","470213000991","Lake Ridge Elementary","TN","Male","271"
"2018","470327001925","Lake Road Elementary","TN","Total","542"
"2018","470327001925","Lake Road Elementary","TN","Unknown","0"
"2018","470327001925","Lake Road Elementary","TN","Female","267"
"2018","470327001925","Lake Road Elementary","TN","Male","275"
"2018","470015401547","Lakeland Elementary School","TN","Total","970"
"2018","470015401547","Lakeland Elementary School","TN","Unknown","0"
"2018","470015401547","Lakeland Elementary School","TN","Female","443"
"2018","470015401547","Lakeland Elementary School","TN","Male","527"
"2018","470015402476","Lakeland Middle Preparatory School","TN","Total","791"
"2018","470015402476","Lakeland Middle Preparatory School","TN","Unknown","0"
"2018","470015402476","Lakeland Middle Preparatory School","TN","Female","389"
"2018","470015402476","Lakeland Middle Preparatory School","TN","Male","402"
"2018","470159000762","Lakeside Academy","TN","Total","436"
"2018","470159000762","Lakeside Academy","TN","Unknown","0"
"2018","470159000762","Lakeside Academy","TN","Female","218"
"2018","470159000762","Lakeside Academy","TN","Male","218"
"2018","470402001666","Lakeside Park Elementary","TN","Total","337"
"2018","470402001666","Lakeside Park Elementary","TN","Unknown","0"
"2018","470402001666","Lakeside Park Elementary","TN","Female","155"
"2018","470402001666","Lakeside Park Elementary","TN","Male","182"
"2018","470455001818","Lakeview Elementary School","TN","Total","559"
"2018","470455001818","Lakeview Elementary School","TN","Unknown","0"
"2018","470455001818","Lakeview Elementary School","TN","Female","266"
"2018","470455001818","Lakeview Elementary School","TN","Male","293"
"2018","470198000639","Lakeview Elementary","TN","Total","345"
"2018","470198000639","Lakeview Elementary","TN","Unknown","0"
"2018","470198000639","Lakeview Elementary","TN","Female","158"
"2018","470198000639","Lakeview Elementary","TN","Male","187"
"2018","470318001334","Lakeview Elementary","TN","Total","575"
"2018","470318001334","Lakeview Elementary","TN","Unknown","0"
"2018","470318001334","Lakeview Elementary","TN","Female","273"
"2018","470318001334","Lakeview Elementary","TN","Male","302"
"2018","470183000466","Lakewood Elementary","TN","Total","549"
"2018","470183000466","Lakewood Elementary","TN","Unknown","0"
"2018","470183000466","Lakewood Elementary","TN","Female","279"
"2018","470183000466","Lakewood Elementary","TN","Male","270"
"2018","470183002064","Lakewood Middle School","TN","Total","292"
"2018","470183002064","Lakewood Middle School","TN","Unknown","0"
"2018","470183002064","Lakewood Middle School","TN","Female","154"
"2018","470183002064","Lakewood Middle School","TN","Male","138"
"2018","470438001762","Lamar Elementary","TN","Total","486"
"2018","470438001762","Lamar Elementary","TN","Unknown","0"
"2018","470438001762","Lamar Elementary","TN","Female","225"
"2018","470438001762","Lamar Elementary","TN","Male","261"
"2018","470030000074","Lanier Elementary","TN","Total","331"
"2018","470030000074","Lanier Elementary","TN","Unknown","0"
"2018","470030000074","Lanier Elementary","TN","Female","152"
"2018","470030000074","Lanier Elementary","TN","Male","179"
"2018","470228000827","Lara Kendall Elementary","TN","Total","342"
"2018","470228000827","Lara Kendall Elementary","TN","Unknown","0"
"2018","470228000827","Lara Kendall Elementary","TN","Female","153"
"2018","470228000827","Lara Kendall Elementary","TN","Male","189"
"2018","470014801100","Larose Elementary","TN","Total","303"
"2018","470014801100","Larose Elementary","TN","Unknown","0"
"2018","470014801100","Larose Elementary","TN","Female","138"
"2018","470014801100","Larose Elementary","TN","Male","165"
"2018","470369001519","Lascassas Elementary","TN","Total","560"
"2018","470369001519","Lascassas Elementary","TN","Unknown","0"
"2018","470369001519","Lascassas Elementary","TN","Female","275"
"2018","470369001519","Lascassas Elementary","TN","Male","285"
"2018","470216000698","Laurel Elementary","TN","Total","71"
"2018","470216000698","Laurel Elementary","TN","Unknown","0"
"2018","470216000698","Laurel Elementary","TN","Female","37"
"2018","470216000698","Laurel Elementary","TN","Male","34"
"2018","470369001987","Lavergne High School","TN","Total","1928"
"2018","470369001987","Lavergne High School","TN","Unknown","0"
"2018","470369001987","Lavergne High School","TN","Female","947"
"2018","470369001987","Lavergne High School","TN","Male","981"
"2018","470369002134","LaVergne Lake Elementary School","TN","Total","948"
"2018","470369002134","LaVergne Lake Elementary School","TN","Unknown","0"
"2018","470369002134","LaVergne Lake Elementary School","TN","Female","464"
"2018","470369002134","LaVergne Lake Elementary School","TN","Male","484"
"2018","470369002072","LaVergne Middle School","TN","Total","1115"
"2018","470369002072","LaVergne Middle School","TN","Unknown","0"
"2018","470369002072","LaVergne Middle School","TN","Female","532"
"2018","470369002072","LaVergne Middle School","TN","Male","583"
"2018","470369001520","Lavergne Primary","TN","Total","473"
"2018","470369001520","Lavergne Primary","TN","Unknown","0"
"2018","470369001520","Lavergne Primary","TN","Female","238"
"2018","470369001520","Lavergne Primary","TN","Male","235"
"2018","470234000847","Lawrence Co High School","TN","Total","1095"
"2018","470234000847","Lawrence Co High School","TN","Unknown","0"
"2018","470234000847","Lawrence Co High School","TN","Female","566"
"2018","470234000847","Lawrence Co High School","TN","Male","529"
"2018","470234000942","Lawrence County Adult High School","TN","Total","0"
"2018","470234000942","Lawrence County Adult High School","TN","Unknown","0"
"2018","470234000942","Lawrence County Adult High School","TN","Female","0"
"2018","470234000942","Lawrence County Adult High School","TN","Male","0"
"2018","470234000849","Lawrenceburg Public","TN","Total","512"
"2018","470234000849","Lawrenceburg Public","TN","Unknown","0"
"2018","470234000849","Lawrenceburg Public","TN","Female","238"
"2018","470234000849","Lawrenceburg Public","TN","Male","274"
"2018","470318002122","Lead Academy","TN","Total","445"
"2018","470318002122","Lead Academy","TN","Unknown","0"
"2018","470318002122","Lead Academy","TN","Female","236"
"2018","470318002122","Lead Academy","TN","Male","209"
"2018","470318002286","LEAD Prep Southeast","TN","Total","706"
"2018","470318002286","LEAD Prep Southeast","TN","Unknown","0"
"2018","470318002286","LEAD Prep Southeast","TN","Female","362"
"2018","470318002286","LEAD Prep Southeast","TN","Male","344"
"2018","470014802455","Leadership Preparatory Charter School","TN","Total","266"
"2018","470014802455","Leadership Preparatory Charter School","TN","Unknown","0"
"2018","470014802455","Leadership Preparatory Charter School","TN","Female","101"
"2018","470014802455","Leadership Preparatory Charter School","TN","Male","165"
"2018","470018002222","Learning Way Elementary","TN","Total","533"
"2018","470018002222","Learning Way Elementary","TN","Unknown","0"
"2018","470018002222","Learning Way Elementary","TN","Female","247"
"2018","470018002222","Learning Way Elementary","TN","Male","286"
"2018","470455001819","Lebanon High School","TN","Total","1894"
"2018","470455001819","Lebanon High School","TN","Unknown","0"
"2018","470455001819","Lebanon High School","TN","Female","920"
"2018","470455001819","Lebanon High School","TN","Male","974"
"2018","470240001955","Lenoir City Elementary","TN","Total","508"
"2018","470240001955","Lenoir City Elementary","TN","Unknown","0"
"2018","470240001955","Lenoir City Elementary","TN","Female","260"
"2018","470240001955","Lenoir City Elementary","TN","Male","248"
"2018","470240000868","Lenoir City High School","TN","Total","1185"
"2018","470240000868","Lenoir City High School","TN","Unknown","0"
"2018","470240000868","Lenoir City High School","TN","Female","539"
"2018","470240000868","Lenoir City High School","TN","Male","646"
"2018","470240000869","Lenoir City Intermediate/Middle School","TN","Total","647"
"2018","470240000869","Lenoir City Intermediate/Middle School","TN","Unknown","0"
"2018","470240000869","Lenoir City Intermediate/Middle School","TN","Female","325"
"2018","470240000869","Lenoir City Intermediate/Middle School","TN","Male","322"
"2018","470234001940","Leoma Elementary","TN","Total","510"
"2018","470234001940","Leoma Elementary","TN","Unknown","0"
"2018","470234001940","Leoma Elementary","TN","Female","241"
"2018","470234001940","Leoma Elementary","TN","Male","269"
"2018","470014702370","Lester Prep","TN","Total","246"
"2018","470014702370","Lester Prep","TN","Unknown","0"
"2018","470014702370","Lester Prep","TN","Female","104"
"2018","470014702370","Lester Prep","TN","Male","142"
"2018","470014801105","Levi Elementary","TN","Total","465"
"2018","470014801105","Levi Elementary","TN","Unknown","0"
"2018","470014801105","Levi Elementary","TN","Female","236"
"2018","470014801105","Levi Elementary","TN","Male","229"
"2018","470243000874","Lewis Co High School","TN","Total","495"
"2018","470243000874","Lewis Co High School","TN","Unknown","0"
"2018","470243000874","Lewis Co High School","TN","Female","222"
"2018","470243000874","Lewis Co High School","TN","Male","273"
"2018","470243000873","Lewis County Elementary","TN","Total","446"
"2018","470243000873","Lewis County Elementary","TN","Unknown","0"
"2018","470243000873","Lewis County Elementary","TN","Female","229"
"2018","470243000873","Lewis County Elementary","TN","Male","217"
"2018","470243001468","Lewis County Intermediate School","TN","Total","376"
"2018","470243001468","Lewis County Intermediate School","TN","Unknown","0"
"2018","470243001468","Lewis County Intermediate School","TN","Female","176"
"2018","470243001468","Lewis County Intermediate School","TN","Male","200"
"2018","470243000872","Lewis County Middle School","TN","Total","390"
"2018","470243000872","Lewis County Middle School","TN","Unknown","0"
"2018","470243000872","Lewis County Middle School","TN","Female","178"
"2018","470243000872","Lewis County Middle School","TN","Male","212"
"2018","470267000844","Lewisburg Middle School","TN","Total","421"
"2018","470267000844","Lewisburg Middle School","TN","Unknown","0"
"2018","470267000844","Lewisburg Middle School","TN","Female","205"
"2018","470267000844","Lewisburg Middle School","TN","Male","216"
"2018","470180000603","Lexington High School","TN","Total","880"
"2018","470180000603","Lexington High School","TN","Unknown","0"
"2018","470180000603","Lexington High School","TN","Female","430"
"2018","470180000603","Lexington High School","TN","Male","450"
"2018","470246000875","Lexington Middle School","TN","Total","257"
"2018","470246000875","Lexington Middle School","TN","Unknown","0"
"2018","470246000875","Lexington Middle School","TN","Female","127"
"2018","470246000875","Lexington Middle School","TN","Male","130"
"2018","470014702437","Libertas School","TN","Total","383"
"2018","470014702437","Libertas School","TN","Unknown","0"
"2018","470014702437","Libertas School","TN","Female","162"
"2018","470014702437","Libertas School","TN","Male","221"
"2018","470213002268","Liberty Bell Middle School","TN","Total","1205"
"2018","470213002268","Liberty Bell Middle School","TN","Unknown","0"
"2018","470213002268","Liberty Bell Middle School","TN","Female","611"
"2018","470213002268","Liberty Bell Middle School","TN","Male","594"
"2018","470318002263","Liberty Collegiate Academy","TN","Total","442"
"2018","470318002263","Liberty Collegiate Academy","TN","Unknown","0"
"2018","470318002263","Liberty Collegiate Academy","TN","Female","242"
"2018","470318002263","Liberty Collegiate Academy","TN","Male","200"
"2018","470018000042","Liberty Elementary","TN","Total","748"
"2018","470018000042","Liberty Elementary","TN","Unknown","0"
"2018","470018000042","Liberty Elementary","TN","Female","345"
"2018","470018000042","Liberty Elementary","TN","Male","403"
"2018","470126001951","Liberty Elementary","TN","Total","500"
"2018","470126001951","Liberty Elementary","TN","Unknown","0"
"2018","470126001951","Liberty Elementary","TN","Female","223"
"2018","470126001951","Liberty Elementary","TN","Male","277"
"2018","470303000484","Liberty Elementary","TN","Total","809"
"2018","470303000484","Liberty Elementary","TN","Unknown","0"
"2018","470303000484","Liberty Elementary","TN","Female","403"
"2018","470303000484","Liberty Elementary","TN","Male","406"
"2018","470258002032","Liberty Technology Magnet High School","TN","Total","1003"
"2018","470258002032","Liberty Technology Magnet High School","TN","Unknown","0"
"2018","470258002032","Liberty Technology Magnet High School","TN","Female","497"
"2018","470258002032","Liberty Technology Magnet High School","TN","Male","506"
"2018","470249001849","Lincoln County High School","TN","Total","881"
"2018","470249001849","Lincoln County High School","TN","Unknown","0"
"2018","470249001849","Lincoln County High School","TN","Female","411"
"2018","470249001849","Lincoln County High School","TN","Male","470"
"2018","470249000880","Lincoln County Ninth Grade Academy","TN","Total","296"
"2018","470249000880","Lincoln County Ninth Grade Academy","TN","Unknown","0"
"2018","470249000880","Lincoln County Ninth Grade Academy","TN","Female","140"
"2018","470249000880","Lincoln County Ninth Grade Academy","TN","Male","156"
"2018","470258000655","Lincoln Elementary School","TN","Total","369"
"2018","470258000655","Lincoln Elementary School","TN","Unknown","0"
"2018","470258000655","Lincoln Elementary School","TN","Female","173"
"2018","470258000655","Lincoln Elementary School","TN","Male","196"
"2018","470000101931","Lincoln Heights Elementary","TN","Total","515"
"2018","470000101931","Lincoln Heights Elementary","TN","Unknown","0"
"2018","470000101931","Lincoln Heights Elementary","TN","Female","243"
"2018","470000101931","Lincoln Heights Elementary","TN","Male","272"
"2018","470000101933","Lincoln Heights Middle School","TN","Total","599"
"2018","470000101933","Lincoln Heights Middle School","TN","Unknown","0"
"2018","470000101933","Lincoln Heights Middle School","TN","Female","287"
"2018","470000101933","Lincoln Heights Middle School","TN","Male","312"
"2018","470222001464","Lincoln Park Technology and Trade Center","TN","Total","0"
"2018","470222001464","Lincoln Park Technology and Trade Center","TN","Unknown","0"
"2018","470222001464","Lincoln Park Technology and Trade Center","TN","Female","0"
"2018","470222001464","Lincoln Park Technology and Trade Center","TN","Male","0"
"2018","470324001395","Linden Elementary","TN","Total","430"
"2018","470324001395","Linden Elementary","TN","Unknown","0"
"2018","470324001395","Linden Elementary","TN","Female","217"
"2018","470324001395","Linden Elementary","TN","Male","213"
"2018","470339001432","Linden Elementary","TN","Total","305"
"2018","470339001432","Linden Elementary","TN","Unknown","0"
"2018","470339001432","Linden Elementary","TN","Female","142"
"2018","470339001432","Linden Elementary","TN","Male","163"
"2018","470339001434","Linden Middle School","TN","Total","261"
"2018","470339001434","Linden Middle School","TN","Unknown","0"
"2018","470339001434","Linden Middle School","TN","Female","125"
"2018","470339001434","Linden Middle School","TN","Male","136"
"2018","470453001810","Lipscomb Elementary","TN","Total","693"
"2018","470453001810","Lipscomb Elementary","TN","Unknown","0"
"2018","470453001810","Lipscomb Elementary","TN","Female","345"
"2018","470453001810","Lipscomb Elementary","TN","Male","348"
"2018","470213002173","Little Buccaneers Student Child Care Center","TN","Total","0"
"2018","470213002173","Little Buccaneers Student Child Care Center","TN","Unknown","0"
"2018","470213002173","Little Buccaneers Student Child Care Center","TN","Female","0"
"2018","470213002173","Little Buccaneers Student Child Care Center","TN","Male","0"
"2018","470051000161","Little Milligan","TN","Total","164"
"2018","470051000161","Little Milligan","TN","Unknown","0"
"2018","470051000161","Little Milligan","TN","Female","80"
"2018","470051000161","Little Milligan","TN","Male","84"
"2018","470333001419","Livingston Academy","TN","Total","944"
"2018","470333001419","Livingston Academy","TN","Unknown","0"
"2018","470333001419","Livingston Academy","TN","Female","455"
"2018","470333001419","Livingston Academy","TN","Male","489"
"2018","470333001420","Livingston Middle School","TN","Total","315"
"2018","470333001420","Livingston Middle School","TN","Unknown","0"
"2018","470333001420","Livingston Middle School","TN","Female","142"
"2018","470333001420","Livingston Middle School","TN","Male","173"
"2018","470339001433","Lobelville Elementary","TN","Total","194"
"2018","470339001433","Lobelville Elementary","TN","Unknown","0"
"2018","470339001433","Lobelville Elementary","TN","Female","102"
"2018","470339001433","Lobelville Elementary","TN","Male","92"
"2018","470318001755","Lockeland Elementary","TN","Total","293"
"2018","470318001755","Lockeland Elementary","TN","Unknown","0"
"2018","470318001755","Lockeland Elementary","TN","Female","140"
"2018","470318001755","Lockeland Elementary","TN","Male","153"
"2018","470159000389","Loftis Middle School","TN","Total","624"
"2018","470159000389","Loftis Middle School","TN","Unknown","0"
"2018","470159000389","Loftis Middle School","TN","Female","316"
"2018","470159000389","Loftis Middle School","TN","Male","308"
"2018","470453002139","Longview Elementary School","TN","Total","943"
"2018","470453002139","Longview Elementary School","TN","Unknown","0"
"2018","470453002139","Longview Elementary School","TN","Female","444"
"2018","470453002139","Longview Elementary School","TN","Male","499"
"2018","470222000793","Lonsdale Elementary","TN","Total","341"
"2018","470222000793","Lonsdale Elementary","TN","Unknown","0"
"2018","470222000793","Lonsdale Elementary","TN","Female","178"
"2018","470222000793","Lonsdale Elementary","TN","Male","163"
"2018","470159000509","Lookout Mountain Elementary","TN","Total","157"
"2018","470159000509","Lookout Mountain Elementary","TN","Unknown","0"
"2018","470159000509","Lookout Mountain Elementary","TN","Female","73"
"2018","470159000509","Lookout Mountain Elementary","TN","Male","84"
"2018","470159000818","Lookout Valley Elementary","TN","Total","311"
"2018","470159000818","Lookout Valley Elementary","TN","Unknown","0"
"2018","470159000818","Lookout Valley Elementary","TN","Female","159"
"2018","470159000818","Lookout Valley Elementary","TN","Male","152"
"2018","470159000781","Lookout Valley Middle / High School","TN","Total","332"
"2018","470159000781","Lookout Valley Middle / High School","TN","Unknown","0"
"2018","470159000781","Lookout Valley Middle / High School","TN","Female","175"
"2018","470159000781","Lookout Valley Middle / High School","TN","Male","157"
"2018","470234000853","Loretto High School","TN","Total","533"
"2018","470234000853","Loretto High School","TN","Unknown","0"
"2018","470234000853","Loretto High School","TN","Female","256"
"2018","470234000853","Loretto High School","TN","Male","277"
"2018","470252000899","Loudon Elementary","TN","Total","534"
"2018","470252000899","Loudon Elementary","TN","Unknown","0"
"2018","470252000899","Loudon Elementary","TN","Female","240"
"2018","470252000899","Loudon Elementary","TN","Male","294"
"2018","470252000900","Loudon High School","TN","Total","727"
"2018","470252000900","Loudon High School","TN","Unknown","0"
"2018","470252000900","Loudon High School","TN","Female","334"
"2018","470252000900","Loudon High School","TN","Male","393"
"2018","470423001719","Love Chapel Elementary","TN","Total","370"
"2018","470423001719","Love Chapel Elementary","TN","Unknown","0"
"2018","470423001719","Love Chapel Elementary","TN","Female","187"
"2018","470423001719","Love Chapel Elementary","TN","Male","183"
"2018","470014802200","Lowrance Elementary/Middle","TN","Total","883"
"2018","470014802200","Lowrance Elementary/Middle","TN","Unknown","0"
"2018","470014802200","Lowrance Elementary/Middle","TN","Female","402"
"2018","470014802200","Lowrance Elementary/Middle","TN","Male","481"
"2018","470014802043","Lucie E. Campbell Elementary","TN","Total","615"
"2018","470014802043","Lucie E. Campbell Elementary","TN","Unknown","0"
"2018","470014802043","Lucie E. Campbell Elementary","TN","Female","297"
"2018","470014802043","Lucie E. Campbell Elementary","TN","Male","318"
"2018","470014801584","Lucy Elementary","TN","Total","404"
"2018","470014801584","Lucy Elementary","TN","Unknown","0"
"2018","470014801584","Lucy Elementary","TN","Female","177"
"2018","470014801584","Lucy Elementary","TN","Male","227"
"2018","470429001733","Luttrell Elementary","TN","Total","316"
"2018","470429001733","Luttrell Elementary","TN","Unknown","0"
"2018","470429001733","Luttrell Elementary","TN","Female","183"
"2018","470429001733","Luttrell Elementary","TN","Male","133"
"2018","470306001223","Lynchburg Elementary","TN","Total","443"
"2018","470306001223","Lynchburg Elementary","TN","Unknown","0"
"2018","470306001223","Lynchburg Elementary","TN","Female","210"
"2018","470306001223","Lynchburg Elementary","TN","Male","233"
"2018","470255000839","Macon County High School","TN","Total","912"
"2018","470255000839","Macon County High School","TN","Unknown","0"
"2018","470255000839","Macon County High School","TN","Female","468"
"2018","470255000839","Macon County High School","TN","Male","444"
"2018","470255000910","Macon County Junior High School","TN","Total","718"
"2018","470255000910","Macon County Junior High School","TN","Unknown","0"
"2018","470255000910","Macon County Junior High School","TN","Female","354"
"2018","470255000910","Macon County Junior High School","TN","Male","364"
"2018","470014800857","Macon-Hall Elementary","TN","Total","1170"
"2018","470014800857","Macon-Hall Elementary","TN","Unknown","0"
"2018","470014800857","Macon-Hall Elementary","TN","Female","560"
"2018","470014800857","Macon-Hall Elementary","TN","Male","610"
"2018","470258002033","Madison Academic Magnet High School","TN","Total","446"
"2018","470258002033","Madison Academic Magnet High School","TN","Unknown","0"
"2018","470258002033","Madison Academic Magnet High School","TN","Female","248"
"2018","470258002033","Madison Academic Magnet High School","TN","Male","198"
"2018","470402000978","Madison Creek Elementary","TN","Total","670"
"2018","470402000978","Madison Creek Elementary","TN","Unknown","0"
"2018","470402000978","Madison Creek Elementary","TN","Female","344"
"2018","470402000978","Madison Creek Elementary","TN","Male","326"
"2018","470318002202","Madison Middle","TN","Total","554"
"2018","470318002202","Madison Middle","TN","Unknown","0"
"2018","470318002202","Madison Middle","TN","Female","260"
"2018","470318002202","Madison Middle","TN","Male","294"
"2018","470300001883","Madisonville Intermediate School","TN","Total","471"
"2018","470300001883","Madisonville Intermediate School","TN","Unknown","0"
"2018","470300001883","Madisonville Intermediate School","TN","Female","225"
"2018","470300001883","Madisonville Intermediate School","TN","Male","246"
"2018","470300001196","Madisonville Middle School","TN","Total","519"
"2018","470300001196","Madisonville Middle School","TN","Unknown","0"
"2018","470300001196","Madisonville Middle School","TN","Female","269"
"2018","470300001196","Madisonville Middle School","TN","Male","250"
"2018","470300001194","Madisonville Primary","TN","Total","526"
