ncessch,per_pupil_state,American Indian or Alaska Native,Asian,Black,Hispanic,Native Hawaiian or other Pacific Islander,Total,Two or more races,Unknown,White,year,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
240048001541.0,13414.0,3.0,476.0,672.0,626.0,1.0,2338.0,101.0,0.0,459.0,2018,Clarksburg High,MD,Montgomery County Public Schools,High,Regular school,No,39.225848,-77.266097,1541
240048001514.0,15658.0,1.0,77.0,119.0,137.0,0.0,618.0,50.0,0.0,234.0,2019,Clearspring Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.266221,-77.207381,1514
240048001514.0,15658.0,1.0,77.0,119.0,137.0,0.0,618.0,50.0,0.0,234.0,2018,Clearspring Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.265991,-77.20738,1514
240048001494.0,17690.0,4.0,53.0,197.0,257.0,1.0,562.0,17.0,0.0,33.0,2019,Clopper Mill Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.159035,-77.262074,1494
240048001494.0,17690.0,4.0,53.0,197.0,257.0,1.0,562.0,17.0,0.0,33.0,2018,Clopper Mill Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.158036,-77.265514,1494
240048001524.0,16067.0,1.0,79.0,146.0,133.0,1.0,533.0,32.0,0.0,141.0,2019,Cloverly Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1077,-76.9943,1524
240048001524.0,16067.0,1.0,79.0,146.0,133.0,1.0,533.0,32.0,0.0,141.0,2018,Cloverly Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.107728,-76.994254,1524
240048000806.0,16270.0,1.0,59.0,195.0,458.0,1.0,760.0,14.0,0.0,32.0,2019,Col. E. Brooke Lee Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.0496,-77.0305,806
240048000806.0,16270.0,1.0,59.0,195.0,458.0,1.0,760.0,14.0,0.0,32.0,2018,Col. E. Brooke Lee Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.049554,-77.030479,806
240048000808.0,14906.0,3.0,197.0,286.0,628.0,1.0,1609.0,77.0,0.0,417.0,2019,Col. Zadok Magruder High,MD,Montgomery County Public Schools,High,Regular school,No,39.1313,-77.1183,808
240048000808.0,14906.0,3.0,197.0,286.0,628.0,1.0,1609.0,77.0,0.0,417.0,2018,Col. Zadok Magruder High,MD,Montgomery County Public Schools,High,Regular school,No,39.131324,-77.118326,808
240048000809.0,15344.0,0.0,140.0,13.0,20.0,0.0,330.0,33.0,0.0,124.0,2019,Cold Spring Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0591,-77.1885,809
240048000809.0,15344.0,0.0,140.0,13.0,20.0,0.0,330.0,33.0,0.0,124.0,2018,Cold Spring Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.059103,-77.188489,809
240048000810.0,13215.0,0.0,146.0,132.0,136.0,1.0,695.0,53.0,0.0,227.0,2019,College Gardens Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.10245,-77.162721,810
240048000810.0,13215.0,0.0,146.0,132.0,136.0,1.0,695.0,53.0,0.0,227.0,2018,College Gardens Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.10245,-77.162721,810
240048000814.0,14197.0,1.0,46.0,206.0,269.0,1.0,557.0,11.0,0.0,23.0,2019,Cresthaven Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.027589,-76.988385,814
240048000814.0,14197.0,1.0,46.0,206.0,269.0,1.0,557.0,11.0,0.0,23.0,2018,Cresthaven Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.02743,-76.987727,814
240048000815.0,18247.0,1.0,13.0,20.0,112.0,0.0,341.0,27.0,0.0,168.0,2019,Damascus Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.2856,-77.211,815
240048000815.0,18247.0,1.0,13.0,20.0,112.0,0.0,341.0,27.0,0.0,168.0,2018,Damascus Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.285573,-77.210983,815
240048001455.0,15216.0,4.0,116.0,160.0,270.0,1.0,1311.0,66.0,0.0,694.0,2019,Damascus High,MD,Montgomery County Public Schools,High,Regular school,No,39.2821,-77.2104,1455
240048001455.0,15216.0,4.0,116.0,160.0,270.0,1.0,1311.0,66.0,0.0,694.0,2018,Damascus High,MD,Montgomery County Public Schools,High,Regular school,No,39.282096,-77.210448,1455
240048000817.0,17875.0,0.0,38.0,35.0,17.0,0.0,310.0,17.0,0.0,203.0,2019,Darnestown Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1025,-77.2848,817
240048000817.0,17875.0,0.0,38.0,35.0,17.0,0.0,310.0,17.0,0.0,203.0,2018,Darnestown Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.10249,-77.284755,817
240048000818.0,13268.0,1.0,369.0,78.0,87.0,0.0,770.0,44.0,0.0,191.0,2019,Diamond Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1357,-77.2391,818
240048000818.0,13268.0,1.0,369.0,78.0,87.0,0.0,770.0,44.0,0.0,191.0,2018,Diamond Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1357,-77.239065,818
240048090480.0,18005.0,1.0,58.0,204.0,118.0,1.0,469.0,27.0,0.0,60.0,2019,Dr. Charles R. Drew Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.091482,-76.98715,90480
240048090480.0,18005.0,1.0,58.0,204.0,118.0,1.0,469.0,27.0,0.0,60.0,2018,Dr. Charles R. Drew Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.091466,-76.987357,90480
240048000191.0,19107.0,0.0,78.0,207.0,172.0,1.0,519.0,22.0,0.0,39.0,2019,Dr. Sally K. Ride Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.2068,-77.2372,191
240048000191.0,19107.0,0.0,78.0,207.0,172.0,1.0,519.0,22.0,0.0,39.0,2018,Dr. Sally K. Ride Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.206783,-77.237192,191
240048000819.0,20028.0,0.0,87.0,39.0,37.0,1.0,310.0,30.0,0.0,116.0,2019,DuFief Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1018,-77.2376,819
240048000819.0,20028.0,0.0,87.0,39.0,37.0,1.0,310.0,30.0,0.0,116.0,2018,DuFief Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.101836,-77.237583,819
240048000820.0,16616.0,0.0,102.0,139.0,432.0,1.0,964.0,44.0,0.0,246.0,2019,Earle B. Wood Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.093415,-77.107478,820
240048000820.0,16616.0,0.0,102.0,139.0,432.0,1.0,964.0,44.0,0.0,246.0,2018,Earle B. Wood Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.093415,-77.107478,820
240048000821.0,17630.0,1.0,12.0,295.0,103.0,1.0,511.0,21.0,0.0,78.0,2019,East Silver Spring Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,38.9923,-77.0153,821
240048000821.0,17630.0,1.0,12.0,295.0,103.0,1.0,511.0,21.0,0.0,78.0,2018,East Silver Spring Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,38.992321,-77.015335,821
240048001457.0,15445.0,2.0,90.0,192.0,453.0,1.0,970.0,35.0,0.0,197.0,2019,Eastern Middle School,MD,Montgomery County Public Schools,Middle,Regular school,No,39.011893,-77.001352,1457
240048001457.0,15445.0,2.0,90.0,192.0,453.0,1.0,970.0,35.0,0.0,197.0,2018,Eastern Middle School,MD,Montgomery County Public Schools,Middle,Regular school,No,39.01198,-77.00113,1457
240048000826.0,17546.0,2.0,44.0,356.0,170.0,1.0,628.0,26.0,0.0,29.0,2019,Fairland Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0906,-76.9565,826
240048000826.0,17546.0,2.0,44.0,356.0,170.0,1.0,628.0,26.0,0.0,29.0,2018,Fairland Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.090634,-76.956539,826
240048000827.0,12556.0,2.0,181.0,62.0,44.0,2.0,562.0,31.0,0.0,240.0,2019,Fallsmead Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.078,-77.1765,827
240048000827.0,12556.0,2.0,181.0,62.0,44.0,2.0,562.0,31.0,0.0,240.0,2018,Fallsmead Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.077951,-77.176489,827
240048000828.0,11953.0,2.0,259.0,55.0,103.0,0.0,830.0,37.0,0.0,374.0,2019,Farmland Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.047145,-77.145273,828
240048000828.0,11953.0,2.0,259.0,55.0,103.0,0.0,830.0,37.0,0.0,374.0,2018,Farmland Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.047145,-77.145273,828
240048000829.0,18264.0,0.0,73.0,84.0,166.0,0.0,474.0,27.0,0.0,124.0,2019,Fields Road Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1187,-77.2152,829
240048000829.0,18264.0,0.0,73.0,84.0,166.0,0.0,474.0,27.0,0.0,124.0,2018,Fields Road Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.118676,-77.21524,829
240048000873.0,17163.0,2.0,47.0,81.0,258.0,0.0,669.0,43.0,0.0,238.0,2019,Flora M. Singer Elementary School,MD,Montgomery County Public Schools,Primary,Regular school,No,39.018776,-77.054672,873
240048000873.0,17163.0,2.0,47.0,81.0,258.0,0.0,669.0,43.0,0.0,238.0,2018,Flora M. Singer Elementary School,MD,Montgomery County Public Schools,Primary,Regular school,No,39.018776,-77.054672,873
240048001454.0,17275.0,2.0,46.0,132.0,221.0,1.0,456.0,23.0,0.0,31.0,2019,Flower Hill Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.158864,-77.171495,1454
240048001454.0,17275.0,2.0,46.0,132.0,221.0,1.0,456.0,23.0,0.0,31.0,2018,Flower Hill Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.158977,-77.171204,1454
240048000830.0,15292.0,0.0,46.0,67.0,119.0,0.0,490.0,42.0,0.0,216.0,2019,Flower Valley Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1057,-77.0931,830
240048000830.0,15292.0,0.0,46.0,67.0,119.0,0.0,490.0,42.0,0.0,216.0,2018,Flower Valley Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.105748,-77.093079,830
240048000832.0,16633.0,1.0,39.0,107.0,279.0,1.0,721.0,53.0,0.0,241.0,2019,Forest Knolls Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.033632,-77.020264,832
240048000832.0,16633.0,1.0,39.0,107.0,279.0,1.0,721.0,53.0,0.0,241.0,2018,Forest Knolls Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.03329,-77.020032,832
240048000644.0,15826.0,1.0,51.0,212.0,476.0,1.0,864.0,28.0,0.0,95.0,2019,Forest Oak Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.1539,-77.1849,644
240048000644.0,15826.0,1.0,51.0,212.0,476.0,1.0,864.0,28.0,0.0,95.0,2018,Forest Oak Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.153853,-77.184878,644
240048000834.0,15346.0,1.0,93.0,156.0,262.0,3.0,598.0,25.0,0.0,58.0,2019,Fox Chapel Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.172395,-77.242253,834
240048000834.0,15346.0,1.0,93.0,156.0,262.0,3.0,598.0,25.0,0.0,58.0,2018,Fox Chapel Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.172213,-77.242078,834
240048090453.0,14657.0,4.0,100.0,444.0,392.0,1.0,991.0,21.0,0.0,29.0,2019,Francis Scott Key Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.027714,-76.992276,90453
240048090453.0,14657.0,4.0,100.0,444.0,392.0,1.0,991.0,21.0,0.0,29.0,2018,Francis Scott Key Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.027714,-76.992276,90453
240048000836.0,16225.0,2.0,26.0,132.0,639.0,0.0,839.0,17.0,0.0,23.0,2019,Gaithersburg Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1438,-77.1918,836
240048000836.0,16225.0,2.0,26.0,132.0,639.0,0.0,839.0,17.0,0.0,23.0,2018,Gaithersburg Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.143786,-77.191757,836
240048000838.0,15245.0,1.0,168.0,542.0,1252.0,0.0,2352.0,77.0,0.0,312.0,2019,Gaithersburg High,MD,Montgomery County Public Schools,High,Regular school,No,39.136112,-77.194719,838
240048000838.0,15245.0,1.0,168.0,542.0,1252.0,0.0,2352.0,77.0,0.0,312.0,2018,Gaithersburg High,MD,Montgomery County Public Schools,High,Regular school,No,39.136112,-77.194719,838
240048000837.0,17846.0,0.0,58.0,190.0,418.0,1.0,863.0,43.0,0.0,153.0,2019,Gaithersburg Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.144,-77.1878,837
240048000837.0,17846.0,0.0,58.0,190.0,418.0,1.0,863.0,43.0,0.0,153.0,2018,Gaithersburg Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.144001,-77.187758,837
240048000839.0,14881.0,3.0,73.0,488.0,182.0,0.0,788.0,20.0,0.0,22.0,2019,Galway Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.063949,-76.945715,839
240048000839.0,14881.0,3.0,73.0,488.0,182.0,0.0,788.0,20.0,0.0,22.0,2018,Galway Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.063949,-76.945715,839
240048000840.0,12077.0,1.0,126.0,93.0,202.0,2.0,798.0,63.0,0.0,311.0,2019,Garrett Park Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.032849,-77.096676,840
240048000840.0,12077.0,1.0,126.0,93.0,202.0,2.0,798.0,63.0,0.0,311.0,2018,Garrett Park Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.032849,-77.096676,840
240048000842.0,14750.0,1.0,25.0,152.0,402.0,0.0,655.0,16.0,0.0,59.0,2019,Georgian Forest Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0757,-77.0614,842
240048000842.0,14750.0,1.0,25.0,152.0,402.0,0.0,655.0,16.0,0.0,59.0,2018,Georgian Forest Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.075675,-77.061407,842
240048000843.0,20407.0,1.0,50.0,119.0,72.0,0.0,321.0,20.0,0.0,59.0,2019,Germantown Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.17,-77.2766,843
240048000843.0,20407.0,1.0,50.0,119.0,72.0,0.0,321.0,20.0,0.0,59.0,2018,Germantown Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.169983,-77.2766,843
240048000844.0,17621.0,0.0,36.0,111.0,230.0,0.0,482.0,22.0,0.0,83.0,2019,Glen Haven Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.033832,-77.036814,844
240048000844.0,17621.0,0.0,36.0,111.0,230.0,0.0,482.0,22.0,0.0,83.0,2018,Glen Haven Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.034147,-77.03673,844
240048000845.0,14818.0,3.0,84.0,239.0,329.0,0.0,746.0,19.0,0.0,72.0,2019,Glenallan Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.061243,-77.041369,845
240048000845.0,14818.0,3.0,84.0,239.0,329.0,0.0,746.0,19.0,0.0,72.0,2018,Glenallan Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.061243,-77.041369,845
240048001511.0,15354.0,0.0,69.0,142.0,232.0,1.0,578.0,29.0,0.0,105.0,2019,Goshen Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1943,-77.1799,1511
240048001511.0,15354.0,0.0,69.0,142.0,232.0,1.0,578.0,29.0,0.0,105.0,2018,Goshen Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.194286,-77.179903,1511
240048001567.0,15487.0,6.0,73.0,213.0,146.0,0.0,606.0,38.0,0.0,130.0,2019,Great Seneca Creek Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1525,-77.2693,1567
240048001567.0,15487.0,6.0,73.0,213.0,146.0,0.0,606.0,38.0,0.0,130.0,2018,Great Seneca Creek Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.152476,-77.269316,1567
240048001510.0,14562.0,1.0,55.0,466.0,148.0,0.0,700.0,12.0,0.0,18.0,2019,Greencastle Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.080418,-76.94195,1510
240048001510.0,14562.0,1.0,55.0,466.0,148.0,0.0,700.0,12.0,0.0,18.0,2018,Greencastle Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.080611,-76.941692,1510
240048000846.0,12688.0,0.0,44.0,59.0,65.0,1.0,515.0,41.0,0.0,305.0,2019,Greenwood Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1655,-77.0648,846
240048000846.0,12688.0,0.0,44.0,59.0,65.0,1.0,515.0,41.0,0.0,305.0,2018,Greenwood Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.165493,-77.06482,846
240048001739.0,15018.0,1.0,267.0,169.0,109.0,0.0,792.0,61.0,0.0,185.0,2019,Hallie Wells Middle School,MD,Montgomery County Public Schools,Middle,Regular school,No,39.232362,-77.239286,1739
240048001739.0,15018.0,1.0,267.0,169.0,109.0,0.0,792.0,61.0,0.0,185.0,2018,Hallie Wells Middle School,MD,Montgomery County Public Schools,Middle,Regular school,No,39.232362,-77.239286,1739
240048000848.0,15421.0,2.0,41.0,101.0,545.0,0.0,716.0,5.0,0.0,22.0,2019,Harmony Hills Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0765,-77.0758,848
240048000848.0,15421.0,2.0,41.0,101.0,545.0,0.0,716.0,5.0,0.0,22.0,2018,Harmony Hills Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.076494,-77.075815,848
240048000849.0,14079.0,1.0,377.0,81.0,79.0,1.0,1043.0,48.0,0.0,456.0,2019,Herbert Hoover Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.044773,-77.178739,849
240048000849.0,14079.0,1.0,377.0,81.0,79.0,1.0,1043.0,48.0,0.0,456.0,2018,Herbert Hoover Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.044773,-77.178739,849
240048000850.0,17431.0,4.0,35.0,54.0,402.0,1.0,548.0,14.0,0.0,38.0,2019,Highland Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0516,-77.0637,850
240048000850.0,17431.0,4.0,35.0,54.0,402.0,1.0,548.0,14.0,0.0,38.0,2018,Highland Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.051582,-77.063712,850
240048000851.0,16103.0,1.0,10.0,133.0,138.0,0.0,440.0,14.0,0.0,144.0,2019,Highland View Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0043,-77.0101,851
240048000851.0,16103.0,1.0,10.0,133.0,138.0,0.0,440.0,14.0,0.0,144.0,2018,Highland View Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.004311,-77.010135,851
240048000854.0,14654.0,2.0,58.0,389.0,244.0,0.0,726.0,10.0,0.0,23.0,2019,Jackson Road Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.056304,-76.991924,854
240048000854.0,14654.0,2.0,58.0,389.0,244.0,0.0,726.0,10.0,0.0,23.0,2018,Jackson Road Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.05643,-76.991693,854
240048001044.0,13999.0,2.0,166.0,707.0,474.0,0.0,1717.0,74.0,0.0,294.0,2019,James Hubert Blake High,MD,Montgomery County Public Schools,High,Regular school,No,39.1135,-77.0178,1044
240048001044.0,13999.0,2.0,166.0,707.0,474.0,0.0,1717.0,74.0,0.0,294.0,2018,James Hubert Blake High,MD,Montgomery County Public Schools,High,Regular school,No,39.113539,-77.017776,1044
240048000788.0,16491.0,4.0,28.0,102.0,688.0,0.0,828.0,4.0,0.0,2.0,2019,JoAnn Leleck at Broad Acres Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0093,-76.9853,788
240048000788.0,16491.0,4.0,28.0,102.0,688.0,0.0,828.0,4.0,0.0,2.0,2018,JoAnn Leleck at Broad Acres Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.009299,-76.985275,788
240048000855.0,15753.0,2.0,129.0,469.0,1062.0,1.0,1781.0,29.0,0.0,89.0,2019,John F. Kennedy High,MD,Montgomery County Public Schools,High,Regular school,No,39.0659,-77.0387,855
240048000855.0,15753.0,2.0,129.0,469.0,1062.0,1.0,1781.0,29.0,0.0,89.0,2018,John F. Kennedy High,MD,Montgomery County Public Schools,High,Regular school,No,39.065893,-77.03869,855
240048000861.0,17342.0,2.0,37.0,25.0,48.0,0.0,395.0,20.0,0.0,263.0,2019,John H. Poole Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.1258,-77.4105,861
240048000861.0,17342.0,2.0,37.0,25.0,48.0,0.0,395.0,20.0,0.0,263.0,2018,John H. Poole Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.125795,-77.410531,861
240048001398.0,34940.0,0.0,2.0,35.0,22.0,0.0,99.0,6.0,0.0,34.0,2019,John L Gildner Regional Inst for Children & Adol,MD,Montgomery County Public Schools,Other,Special education school,No,39.103,-77.202,1398
240048001398.0,34940.0,0.0,2.0,35.0,22.0,0.0,99.0,6.0,0.0,34.0,2018,John L Gildner Regional Inst for Children & Adol,MD,Montgomery County Public Schools,Other,Special education school,No,39.103035,-77.201993,1398
240048001456.0,15723.0,0.0,61.0,104.0,224.0,2.0,850.0,35.0,0.0,424.0,2019,John T. Baker Middle School,MD,Montgomery County Public Schools,Middle,Regular school,No,39.274,-77.2187,1456
240048001456.0,15723.0,0.0,61.0,104.0,224.0,2.0,850.0,35.0,0.0,424.0,2018,John T. Baker Middle School,MD,Montgomery County Public Schools,Middle,Regular school,No,39.274047,-77.218708,1456
240048010503.0,13967.0,1.0,45.0,41.0,120.0,2.0,420.0,27.0,0.0,184.0,2019,Jones Lane Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1033,-77.266,10503
240048010503.0,13967.0,1.0,45.0,41.0,120.0,2.0,420.0,27.0,0.0,184.0,2018,Jones Lane Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.103342,-77.266029,10503
240048090479.0,16437.0,2.0,76.0,190.0,250.0,0.0,640.0,32.0,0.0,90.0,2019,Judith A. Resnik Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.181403,-77.151895,90479
240048090479.0,16437.0,2.0,76.0,190.0,250.0,0.0,640.0,32.0,0.0,90.0,2018,Judith A. Resnik Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.181634,-77.151806,90479
240048000857.0,13564.0,3.0,230.0,216.0,346.0,1.0,1317.0,76.0,0.0,445.0,2019,Julius West Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.076839,-77.163515,857
240048000857.0,13564.0,3.0,230.0,216.0,346.0,1.0,1317.0,76.0,0.0,445.0,2018,Julius West Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.076945,-77.16396,857
240048000858.0,16731.0,0.0,7.0,74.0,381.0,1.0,491.0,5.0,0.0,23.0,2019,Kemp Mill Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.0437,-77.0167,858
240048000858.0,16731.0,0.0,7.0,74.0,381.0,1.0,491.0,5.0,0.0,23.0,2018,Kemp Mill Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.043741,-77.016691,858
240048000892.0,12167.0,1.0,50.0,36.0,83.0,0.0,656.0,60.0,0.0,426.0,2019,Kensington Parkwood Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.021755,-77.094952,892
240048000892.0,12167.0,1.0,50.0,36.0,83.0,0.0,656.0,60.0,0.0,426.0,2018,Kensington Parkwood Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.021708,-77.094801,892
240048000863.0,14473.0,2.0,244.0,261.0,146.0,0.0,996.0,62.0,0.0,281.0,2019,Kingsview Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.166142,-77.285035,863
240048000863.0,14473.0,2.0,244.0,261.0,146.0,0.0,996.0,62.0,0.0,281.0,2018,Kingsview Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.166133,-77.284722,863
240048001448.0,17502.0,1.0,19.0,196.0,214.0,1.0,516.0,22.0,0.0,63.0,2019,Lake Seneca Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.1832,-77.2832,1448
240048001448.0,17502.0,1.0,19.0,196.0,214.0,1.0,516.0,22.0,0.0,63.0,2018,Lake Seneca Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.183247,-77.283242,1448
240048001441.0,14861.0,0.0,161.0,185.0,262.0,0.0,1121.0,69.0,0.0,444.0,2019,Lakelands Park Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.1157,-77.2325,1441
240048001441.0,14861.0,0.0,161.0,185.0,262.0,0.0,1121.0,69.0,0.0,444.0,2018,Lakelands Park Middle,MD,Montgomery County Public Schools,Middle,Regular school,No,39.11566,-77.232494,1441
240048000862.0,14742.0,3.0,219.0,62.0,42.0,1.0,476.0,29.0,0.0,120.0,2019,Lakewood Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.087612,-77.193798,862
240048000862.0,14742.0,3.0,219.0,62.0,42.0,1.0,476.0,29.0,0.0,120.0,2018,Lakewood Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.087811,-77.193712,862
240048000864.0,16499.0,0.0,30.0,68.0,85.0,1.0,384.0,32.0,0.0,168.0,2019,Laytonsville Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.2069,-77.1405,864
240048000864.0,16499.0,0.0,30.0,68.0,85.0,1.0,384.0,32.0,0.0,168.0,2018,Laytonsville Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.206903,-77.140484,864
240048001543.0,16139.0,3.0,181.0,136.0,98.0,0.0,614.0,47.0,0.0,149.0,2019,Little Bennett Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.2462,-77.2756,1543
240048001543.0,16139.0,3.0,181.0,136.0,98.0,0.0,614.0,47.0,0.0,149.0,2018,Little Bennett Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.24624,-77.275568,1543
240048000185.0,17335.0,2.0,52.0,50.0,122.0,1.0,474.0,32.0,0.0,215.0,2019,Lois P. Rockwell Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.2564,-77.2141,185
240048000185.0,17335.0,2.0,52.0,50.0,122.0,1.0,474.0,32.0,0.0,215.0,2018,Lois P. Rockwell Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.256414,-77.214127,185
240048000867.0,53589.0,0.0,6.0,16.0,18.0,0.0,56.0,0.0,0.0,16.0,2019,Longview School,MD,Montgomery County Public Schools,Other,Special education school,No,39.150506,-77.293329,867
240048000867.0,53589.0,0.0,6.0,16.0,18.0,0.0,56.0,0.0,0.0,16.0,2018,Longview School,MD,Montgomery County Public Schools,Other,Special education school,No,39.150117,-77.293103,867
240048000868.0,14629.0,2.0,101.0,71.0,244.0,0.0,721.0,50.0,0.0,253.0,2019,Lucy V. Barnsley Elementary,MD,Montgomery County Public Schools,Primary,Regular school,No,39.094498,-77.103818,868
