year,ncessch,school_name,state_location,sex,enrollment
"2018","370033002224","Northside High","NC","Total","406"
"2018","370033002224","Northside High","NC","Unknown","0"
"2018","370033002224","Northside High","NC","Female","193"
"2018","370033002224","Northside High","NC","Male","213"
"2018","370345002598","Northside High","NC","Total","1177"
"2018","370345002598","Northside High","NC","Unknown","0"
"2018","370345002598","Northside High","NC","Female","578"
"2018","370345002598","Northside High","NC","Male","599"
"2018","370474001919","Northside K-8","NC","Total","400"
"2018","370474001919","Northside K-8","NC","Unknown","0"
"2018","370474001919","Northside K-8","NC","Female","205"
"2018","370474001919","Northside K-8","NC","Male","195"
"2018","370219000940","Northview Middle","NC","Total","578"
"2018","370219000940","Northview Middle","NC","Unknown","0"
"2018","370219000940","Northview Middle","NC","Female","266"
"2018","370219000940","Northview Middle","NC","Male","312"
"2018","370231002299","Northview School","NC","Total","448"
"2018","370231002299","Northview School","NC","Unknown","0"
"2018","370231002299","Northview School","NC","Female","247"
"2018","370231002299","Northview School","NC","Male","201"
"2018","370053000216","Northwest Cabarrus High","NC","Total","1290"
"2018","370053000216","Northwest Cabarrus High","NC","Unknown","0"
"2018","370053000216","Northwest Cabarrus High","NC","Female","662"
"2018","370053000216","Northwest Cabarrus High","NC","Male","628"
"2018","370053002064","Northwest Cabarrus Middle","NC","Total","916"
"2018","370053002064","Northwest Cabarrus Middle","NC","Unknown","0"
"2018","370053002064","Northwest Cabarrus Middle","NC","Female","450"
"2018","370053002064","Northwest Cabarrus Middle","NC","Male","466"
"2018","370001202604","Northwest Elementary","NC","Total","395"
"2018","370001202604","Northwest Elementary","NC","Unknown","0"
"2018","370001202604","Northwest Elementary","NC","Female","202"
"2018","370001202604","Northwest Elementary","NC","Male","193"
"2018","370114000476","Northwest Elementary","NC","Total","505"
"2018","370114000476","Northwest Elementary","NC","Unknown","0"
"2018","370114000476","Northwest Elementary","NC","Female","235"
"2018","370114000476","Northwest Elementary","NC","Male","270"
"2018","370261000586","Northwest Elementary","NC","Total","481"
"2018","370261000586","Northwest Elementary","NC","Unknown","0"
"2018","370261000586","Northwest Elementary","NC","Female","238"
"2018","370261000586","Northwest Elementary","NC","Male","243"
"2018","370488002320","Northwest Elementary","NC","Total","752"
"2018","370488002320","Northwest Elementary","NC","Unknown","0"
"2018","370488002320","Northwest Elementary","NC","Female","345"
"2018","370488002320","Northwest Elementary","NC","Male","407"
"2018","370192000838","Northwest Guilford High","NC","Total","2124"
"2018","370192000838","Northwest Guilford High","NC","Unknown","0"
"2018","370192000838","Northwest Guilford High","NC","Female","996"
"2018","370192000838","Northwest Guilford High","NC","Male","1128"
"2018","370192000837","Northwest Guilford Middle","NC","Total","1095"
"2018","370192000837","Northwest Guilford Middle","NC","Unknown","0"
"2018","370192000837","Northwest Guilford Middle","NC","Female","506"
"2018","370192000837","Northwest Guilford Middle","NC","Male","589"
"2018","370195000866","Northwest Halifax Collegiate and Technic","NC","Total","349"
"2018","370195000866","Northwest Halifax Collegiate and Technic","NC","Unknown","0"
"2018","370195000866","Northwest Halifax Collegiate and Technic","NC","Female","163"
"2018","370195000866","Northwest Halifax Collegiate and Technic","NC","Male","186"
"2018","370150000625","Northwest Middle","NC","Total","940"
"2018","370150000625","Northwest Middle","NC","Unknown","0"
"2018","370150000625","Northwest Middle","NC","Female","444"
"2018","370150000625","Northwest Middle","NC","Male","496"
"2018","370297001250","Northwest School of the Arts","NC","Total","1121"
"2018","370297001250","Northwest School of the Arts","NC","Unknown","0"
"2018","370297001250","Northwest School of the Arts","NC","Female","830"
"2018","370297001250","Northwest School of the Arts","NC","Male","291"
"2018","370192000962","Northwood Elementary","NC","Total","525"
"2018","370192000962","Northwood Elementary","NC","Unknown","0"
"2018","370192000962","Northwood Elementary","NC","Female","265"
"2018","370192000962","Northwood Elementary","NC","Male","260"
"2018","370075000313","Northwood High","NC","Total","1399"
"2018","370075000313","Northwood High","NC","Unknown","0"
"2018","370075000313","Northwood High","NC","Female","700"
"2018","370075000313","Northwood High","NC","Male","699"
"2018","370345001425","Northwoods Elementary","NC","Total","482"
"2018","370345001425","Northwoods Elementary","NC","Unknown","0"
"2018","370345001425","Northwoods Elementary","NC","Female","237"
"2018","370345001425","Northwoods Elementary","NC","Male","245"
"2018","370472001884","Northwoods Elementary","NC","Total","560"
"2018","370472001884","Northwoods Elementary","NC","Unknown","0"
"2018","370472001884","Northwoods Elementary","NC","Female","285"
"2018","370472001884","Northwoods Elementary","NC","Male","275"
"2018","370345001426","Northwoods Park Middle","NC","Total","669"
"2018","370345001426","Northwoods Park Middle","NC","Unknown","0"
"2018","370345001426","Northwoods Park Middle","NC","Female","330"
"2018","370345001426","Northwoods Park Middle","NC","Male","339"
"2018","370488001959","Norwayne Middle","NC","Total","888"
"2018","370488001959","Norwayne Middle","NC","Unknown","0"
"2018","370488001959","Norwayne Middle","NC","Female","422"
"2018","370488001959","Norwayne Middle","NC","Male","466"
"2018","370432001714","Norwood Elementary","NC","Total","404"
"2018","370432001714","Norwood Elementary","NC","Unknown","0"
"2018","370432001714","Norwood Elementary","NC","Female","192"
"2018","370432001714","Norwood Elementary","NC","Male","212"
"2018","370327002644","NRM Early College High School","NC","Total","304"
"2018","370327002644","NRM Early College High School","NC","Unknown","0"
"2018","370327002644","NRM Early College High School","NC","Female","184"
"2018","370327002644","NRM Early College High School","NC","Male","120"
"2018","370126000546","Oak Grove Elementary","NC","Total","574"
"2018","370126000546","Oak Grove Elementary","NC","Unknown","0"
"2018","370126000546","Oak Grove Elementary","NC","Female","277"
"2018","370126000546","Oak Grove Elementary","NC","Male","297"
"2018","370472001311","Oak Grove Elementary","NC","Total","691"
"2018","370472001311","Oak Grove Elementary","NC","Unknown","0"
"2018","370472001311","Oak Grove Elementary","NC","Female","331"
"2018","370472001311","Oak Grove Elementary","NC","Male","360"
"2018","370114003389","Oak Grove High","NC","Total","727"
"2018","370114003389","Oak Grove High","NC","Unknown","0"
"2018","370114003389","Oak Grove High","NC","Female","357"
"2018","370114003389","Oak Grove High","NC","Male","370"
"2018","370114003251","Oak Grove Middle","NC","Total","691"
"2018","370114003251","Oak Grove Middle","NC","Unknown","0"
"2018","370114003251","Oak Grove Middle","NC","Female","327"
"2018","370114003251","Oak Grove Middle","NC","Male","364"
"2018","370048000188","Oak Hill Elementary","NC","Total","416"
"2018","370048000188","Oak Hill Elementary","NC","Unknown","0"
"2018","370048000188","Oak Hill Elementary","NC","Female","208"
"2018","370048000188","Oak Hill Elementary","NC","Male","208"
"2018","370058000236","Oak Hill Elementary","NC","Total","129"
"2018","370058000236","Oak Hill Elementary","NC","Unknown","0"
"2018","370058000236","Oak Hill Elementary","NC","Female","65"
"2018","370058000236","Oak Hill Elementary","NC","Male","64"
"2018","370192000963","Oak Hill Elementary","NC","Total","487"
"2018","370192000963","Oak Hill Elementary","NC","Unknown","0"
"2018","370192000963","Oak Hill Elementary","NC","Female","227"
"2018","370192000963","Oak Hill Elementary","NC","Male","260"
"2018","370363001483","Oak Lane Elementary","NC","Total","238"
"2018","370363001483","Oak Lane Elementary","NC","Unknown","0"
"2018","370363001483","Oak Lane Elementary","NC","Female","118"
"2018","370363001483","Oak Lane Elementary","NC","Male","120"
"2018","370192000840","Oak Ridge Elementary","NC","Total","756"
"2018","370192000840","Oak Ridge Elementary","NC","Unknown","0"
"2018","370192000840","Oak Ridge Elementary","NC","Female","351"
"2018","370192000840","Oak Ridge Elementary","NC","Male","405"
"2018","370192000964","Oak View Elementary","NC","Total","510"
"2018","370192000964","Oak View Elementary","NC","Unknown","0"
"2018","370192000964","Oak View Elementary","NC","Female","228"
"2018","370192000964","Oak View Elementary","NC","Male","282"
"2018","370432003440","Oakboro Choice STEM","NC","Total","344"
"2018","370432003440","Oakboro Choice STEM","NC","Unknown","0"
"2018","370432003440","Oakboro Choice STEM","NC","Female","163"
"2018","370432003440","Oakboro Choice STEM","NC","Male","181"
"2018","370297001251","Oakdale Elementary","NC","Total","597"
"2018","370297001251","Oakdale Elementary","NC","Unknown","0"
"2018","370297001251","Oakdale Elementary","NC","Female","304"
"2018","370297001251","Oakdale Elementary","NC","Male","293"
"2018","370297003368","Oakhurst STEAM Academy","NC","Total","640"
"2018","370297003368","Oakhurst STEAM Academy","NC","Unknown","0"
"2018","370297003368","Oakhurst STEAM Academy","NC","Female","280"
"2018","370297003368","Oakhurst STEAM Academy","NC","Male","360"
"2018","370297002737","Oaklawn Language Academy","NC","Total","586"
"2018","370297002737","Oaklawn Language Academy","NC","Unknown","0"
"2018","370297002737","Oaklawn Language Academy","NC","Female","298"
"2018","370297002737","Oaklawn Language Academy","NC","Male","288"
"2018","370045000157","Oakley Elementary","NC","Total","439"
"2018","370045000157","Oakley Elementary","NC","Unknown","0"
"2018","370045000157","Oakley Elementary","NC","Female","205"
"2018","370045000157","Oakley Elementary","NC","Male","234"
"2018","370331002177","Oaks Road Academy","NC","Total","396"
"2018","370331002177","Oaks Road Academy","NC","Unknown","0"
"2018","370331002177","Oaks Road Academy","NC","Female","191"
"2018","370331002177","Oaks Road Academy","NC","Male","205"
"2018","370472003380","Oakview Elementary","NC","Total","919"
"2018","370472003380","Oakview Elementary","NC","Unknown","0"
"2018","370472003380","Oakview Elementary","NC","Female","429"
"2018","370472003380","Oakview Elementary","NC","Male","490"
"2018","370066000269","Oakwood Elementary","NC","Total","352"
"2018","370066000269","Oakwood Elementary","NC","Unknown","0"
"2018","370066000269","Oakwood Elementary","NC","Female","166"
"2018","370066000269","Oakwood Elementary","NC","Male","186"
"2018","370219000948","Oakwood Elementary","NC","Total","390"
"2018","370219000948","Oakwood Elementary","NC","Unknown","0"
"2018","370219000948","Oakwood Elementary","NC","Female","181"
"2018","370219000948","Oakwood Elementary","NC","Male","209"
"2018","370228000979","Ocracoke School","NC","Total","186"
"2018","370228000979","Ocracoke School","NC","Unknown","0"
"2018","370228000979","Ocracoke School","NC","Female","81"
"2018","370228000979","Ocracoke School","NC","Male","105"
"2018","370333001385","Ogden Elementary","NC","Total","689"
"2018","370333001385","Ogden Elementary","NC","Unknown","0"
"2018","370333001385","Ogden Elementary","NC","Female","328"
"2018","370333001385","Ogden Elementary","NC","Male","361"
"2018","370096000370","Old Dock Elementary","NC","Total","251"
"2018","370096000370","Old Dock Elementary","NC","Unknown","0"
"2018","370096000370","Old Dock Elementary","NC","Female","126"
"2018","370096000370","Old Dock Elementary","NC","Male","125"
"2018","370294001182","Old Fort Elementary School","NC","Total","307"
"2018","370294001182","Old Fort Elementary School","NC","Unknown","0"
"2018","370294001182","Old Fort Elementary School","NC","Female","151"
"2018","370294001182","Old Fort Elementary School","NC","Male","156"
"2018","370150000627","Old Richmond Elementary","NC","Total","488"
"2018","370150000627","Old Richmond Elementary","NC","Unknown","0"
"2018","370150000627","Old Richmond Elementary","NC","Female","233"
"2018","370150000627","Old Richmond Elementary","NC","Male","255"
"2018","370150000628","Old Town Elementary","NC","Total","608"
"2018","370150000628","Old Town Elementary","NC","Unknown","0"
"2018","370150000628","Old Town Elementary","NC","Female","286"
"2018","370150000628","Old Town Elementary","NC","Male","322"
"2018","370297001254","Olde Providence Elementary","NC","Total","744"
"2018","370297001254","Olde Providence Elementary","NC","Unknown","0"
"2018","370297001254","Olde Providence Elementary","NC","Female","366"
"2018","370297001254","Olde Providence Elementary","NC","Male","378"
"2018","370472001885","Olds Elementary","NC","Total","289"
"2018","370472001885","Olds Elementary","NC","Unknown","0"
"2018","370472001885","Olds Elementary","NC","Female","134"
"2018","370472001885","Olds Elementary","NC","Male","155"
"2018","370472002354","Olive Chapel Elementary","NC","Total","976"
"2018","370472002354","Olive Chapel Elementary","NC","Unknown","0"
"2018","370472002354","Olive Chapel Elementary","NC","Female","442"
"2018","370472002354","Olive Chapel Elementary","NC","Male","534"
"2018","370297001255","Olympic High","NC","Total","2601"
"2018","370297001255","Olympic High","NC","Unknown","0"
"2018","370297001255","Olympic High","NC","Female","1221"
"2018","370297001255","Olympic High","NC","Male","1380"
"2018","370345003425","Onslow Early College","NC","Total","110"
"2018","370345003425","Onslow Early College","NC","Unknown","0"
"2018","370345003425","Onslow Early College","NC","Female","60"
"2018","370345003425","Onslow Early College","NC","Male","50"
"2018","370348001447","Orange High","NC","Total","1292"
"2018","370348001447","Orange High","NC","Unknown","0"
"2018","370348001447","Orange High","NC","Female","615"
"2018","370348001447","Orange High","NC","Male","677"
"2018","370393001575","Orrum Middle","NC","Total","324"
"2018","370393001575","Orrum Middle","NC","Unknown","0"
"2018","370393001575","Orrum Middle","NC","Female","139"
"2018","370393001575","Orrum Middle","NC","Male","185"
"2018","370192002586","Otis L Hairston Sr Middle","NC","Total","675"
"2018","370192002586","Otis L Hairston Sr Middle","NC","Unknown","0"
"2018","370192002586","Otis L Hairston Sr Middle","NC","Female","302"
"2018","370192002586","Otis L Hairston Sr Middle","NC","Male","373"
"2018","370201002995","Overhills Elementary","NC","Total","928"
"2018","370201002995","Overhills Elementary","NC","Unknown","0"
"2018","370201002995","Overhills Elementary","NC","Female","457"
"2018","370201002995","Overhills Elementary","NC","Male","471"
"2018","370201002733","Overhills High","NC","Total","1757"
"2018","370201002733","Overhills High","NC","Unknown","0"
"2018","370201002733","Overhills High","NC","Female","876"
"2018","370201002733","Overhills High","NC","Male","881"
"2018","370201002525","Overhills Middle","NC","Total","769"
"2018","370201002525","Overhills Middle","NC","Unknown","0"
"2018","370201002525","Overhills Middle","NC","Female","371"
"2018","370201002525","Overhills Middle","NC","Male","398"
"2018","370405002249","Overton Elementary","NC","Total","342"
"2018","370405002249","Overton Elementary","NC","Unknown","0"
"2018","370405002249","Overton Elementary","NC","Female","159"
"2018","370405002249","Overton Elementary","NC","Male","183"
"2018","370045000142","Owen High","NC","Total","742"
"2018","370045000142","Owen High","NC","Unknown","0"
"2018","370045000142","Owen High","NC","Female","377"
"2018","370045000142","Owen High","NC","Male","365"
"2018","370045002286","Owen Middle","NC","Total","538"
"2018","370045002286","Owen Middle","NC","Unknown","0"
"2018","370045002286","Owen Middle","NC","Female","256"
"2018","370045002286","Owen Middle","NC","Male","282"
"2018","370393001576","Oxendine Elementary","NC","Total","304"
"2018","370393001576","Oxendine Elementary","NC","Unknown","0"
"2018","370393001576","Oxendine Elementary","NC","Female","134"
"2018","370393001576","Oxendine Elementary","NC","Male","170"
"2018","370069000287","Oxford Elementary","NC","Total","581"
"2018","370069000287","Oxford Elementary","NC","Unknown","0"
"2018","370069000287","Oxford Elementary","NC","Female","285"
"2018","370069000287","Oxford Elementary","NC","Male","296"
"2018","370033803292","Oxford Preparatory","NC","Total","445"
"2018","370033803292","Oxford Preparatory","NC","Unknown","0"
"2018","370033803292","Oxford Preparatory","NC","Female","228"
"2018","370033803292","Oxford Preparatory","NC","Male","217"
"2018","370033001925","P S Jones Middle","NC","Total","780"
"2018","370033001925","P S Jones Middle","NC","Unknown","0"
"2018","370033001925","P S Jones Middle","NC","Female","369"
"2018","370033001925","P S Jones Middle","NC","Male","411"
"2018","370354002275","P W Moore Elementary","NC","Total","403"
"2018","370354002275","P W Moore Elementary","NC","Unknown","0"
"2018","370354002275","P W Moore Elementary","NC","Female","206"
"2018","370354002275","P W Moore Elementary","NC","Male","197"
"2018","370001201503","Pactolus","NC","Total","553"
"2018","370001201503","Pactolus","NC","Unknown","0"
"2018","370001201503","Pactolus","NC","Female","264"
"2018","370001201503","Pactolus","NC","Male","289"
"2018","370192000793","Page High","NC","Total","1791"
"2018","370192000793","Page High","NC","Unknown","0"
"2018","370192000793","Page High","NC","Female","876"
"2018","370192000793","Page High","NC","Male","915"
"2018","370306002532","Page Street Elementary","NC","Total","238"
"2018","370306002532","Page Street Elementary","NC","Unknown","0"
"2018","370306002532","Page Street Elementary","NC","Female","110"
"2018","370306002532","Page Street Elementary","NC","Male","128"
"2018","370150000630","Paisley IB Magnet School","NC","Total","832"
"2018","370150000630","Paisley IB Magnet School","NC","Unknown","0"
"2018","370150000630","Paisley IB Magnet School","NC","Female","424"
"2018","370150000630","Paisley IB Magnet School","NC","Male","408"
"2018","370297003310","Palisades Park Elementary","NC","Total","770"
"2018","370297003310","Palisades Park Elementary","NC","Unknown","0"
"2018","370297003310","Palisades Park Elementary","NC","Female","371"
"2018","370297003310","Palisades Park Elementary","NC","Male","399"
"2018","370351001450","Pamlico County High","NC","Total","448"
"2018","370351001450","Pamlico County High","NC","Unknown","0"
"2018","370351001450","Pamlico County High","NC","Female","233"
"2018","370351001450","Pamlico County High","NC","Male","215"
"2018","370351001451","Pamlico County Middle","NC","Total","300"
"2018","370351001451","Pamlico County Middle","NC","Unknown","0"
"2018","370351001451","Pamlico County Middle","NC","Female","148"
"2018","370351001451","Pamlico County Middle","NC","Male","152"
"2018","370351002407","Pamlico County Primary","NC","Total","304"
"2018","370351002407","Pamlico County Primary","NC","Unknown","0"
"2018","370351002407","Pamlico County Primary","NC","Female","147"
"2018","370351002407","Pamlico County Primary","NC","Male","157"
"2018","370472002810","Panther Creek High","NC","Total","2870"
"2018","370472002810","Panther Creek High","NC","Unknown","0"
"2018","370472002810","Panther Creek High","NC","Female","1461"
"2018","370472002810","Panther Creek High","NC","Male","1409"
"2018","370297001256","Park Road Montessori","NC","Total","518"
"2018","370297001256","Park Road Montessori","NC","Unknown","0"
"2018","370297001256","Park Road Montessori","NC","Female","275"
"2018","370297001256","Park Road Montessori","NC","Male","243"
"2018","370312001335","Park View Elementary","NC","Total","621"
"2018","370312001335","Park View Elementary","NC","Unknown","0"
"2018","370312001335","Park View Elementary","NC","Female","328"
"2018","370312001335","Park View Elementary","NC","Male","293"
"2018","370150000631","Parkland High","NC","Total","1424"
"2018","370150000631","Parkland High","NC","Unknown","0"
"2018","370150000631","Parkland High","NC","Female","700"
"2018","370150000631","Parkland High","NC","Male","724"
"2018","370297003369","Parkside Elementary","NC","Total","349"
"2018","370297003369","Parkside Elementary","NC","Unknown","0"
"2018","370297003369","Parkside Elementary","NC","Female","187"
"2018","370297003369","Parkside Elementary","NC","Male","162"
"2018","370393001577","Parkton Elementary","NC","Total","603"
"2018","370393001577","Parkton Elementary","NC","Unknown","0"
"2018","370393001577","Parkton Elementary","NC","Female","299"
"2018","370393001577","Parkton Elementary","NC","Male","304"
"2018","370192000965","Parkview Village Elementary","NC","Total","320"
"2018","370192000965","Parkview Village Elementary","NC","Unknown","0"
"2018","370192000965","Parkview Village Elementary","NC","Female","163"
"2018","370192000965","Parkview Village Elementary","NC","Male","157"
"2018","370483001940","Parkway Elementary","NC","Total","597"
"2018","370483001940","Parkway Elementary","NC","Unknown","0"
"2018","370483001940","Parkway Elementary","NC","Female","293"
"2018","370483001940","Parkway Elementary","NC","Male","304"
"2018","370126000547","Parkwood Elementary","NC","Total","548"
"2018","370126000547","Parkwood Elementary","NC","Unknown","0"
"2018","370126000547","Parkwood Elementary","NC","Female","268"
"2018","370126000547","Parkwood Elementary","NC","Male","280"
"2018","370345001427","Parkwood Elementary","NC","Total","517"
"2018","370345001427","Parkwood Elementary","NC","Unknown","0"
"2018","370345001427","Parkwood Elementary","NC","Female","240"
"2018","370345001427","Parkwood Elementary","NC","Male","277"
"2018","370462001797","Parkwood High","NC","Total","1117"
"2018","370462001797","Parkwood High","NC","Unknown","0"
"2018","370462001797","Parkwood High","NC","Female","556"
"2018","370462001797","Parkwood High","NC","Male","561"
"2018","370462001798","Parkwood Middle","NC","Total","808"
"2018","370462001798","Parkwood Middle","NC","Unknown","0"
"2018","370462001798","Parkwood Middle","NC","Female","413"
"2018","370462001798","Parkwood Middle","NC","Male","395"
"2018","370348002788","Partnership Academy","NC","Total","40"
"2018","370348002788","Partnership Academy","NC","Unknown","0"
"2018","370348002788","Partnership Academy","NC","Female","16"
"2018","370348002788","Partnership Academy","NC","Male","24"
"2018","370472002414","Partnership Elementary","NC","Total","309"
"2018","370472002414","Partnership Elementary","NC","Unknown","0"
"2018","370472002414","Partnership Elementary","NC","Female","156"
"2018","370472002414","Partnership Elementary","NC","Male","153"
"2018","370354002537","Pasquotank County High","NC","Total","757"
"2018","370354002537","Pasquotank County High","NC","Unknown","0"
"2018","370354002537","Pasquotank County High","NC","Female","380"
"2018","370354002537","Pasquotank County High","NC","Male","377"
"2018","370354001458","Pasquotank Elementary","NC","Total","296"
"2018","370354001458","Pasquotank Elementary","NC","Unknown","0"
"2018","370354001458","Pasquotank Elementary","NC","Female","141"
"2018","370354001458","Pasquotank Elementary","NC","Male","155"
"2018","370348002536","Pathways Elementary","NC","Total","431"
"2018","370348002536","Pathways Elementary","NC","Unknown","0"
"2018","370348002536","Pathways Elementary","NC","Female","196"
"2018","370348002536","Pathways Elementary","NC","Male","235"
"2018","370053003174","Patriots Elementary","NC","Total","1108"
"2018","370053003174","Patriots Elementary","NC","Unknown","0"
"2018","370053003174","Patriots Elementary","NC","Female","507"
"2018","370053003174","Patriots Elementary","NC","Male","601"
"2018","370035103285","Paul R Brown Leadership Academy","NC","Total","194"
"2018","370035103285","Paul R Brown Leadership Academy","NC","Unknown","0"
"2018","370035103285","Paul R Brown Leadership Academy","NC","Female","81"
"2018","370035103285","Paul R Brown Leadership Academy","NC","Male","113"
"2018","370039703374","PAVE Southeast Raleigh Charter","NC","Total","385"
"2018","370039703374","PAVE Southeast Raleigh Charter","NC","Unknown","0"
"2018","370039703374","PAVE Southeast Raleigh Charter","NC","Female","191"
"2018","370039703374","PAVE Southeast Raleigh Charter","NC","Male","194"
"2018","370297001257","Paw Creek Elementary","NC","Total","639"
"2018","370297001257","Paw Creek Elementary","NC","Unknown","0"
"2018","370297001257","Paw Creek Elementary","NC","Female","309"
"2018","370297001257","Paw Creek Elementary","NC","Male","330"
"2018","370018000953","Peachland-Polkton Elem","NC","Total","419"
"2018","370018000953","Peachland-Polkton Elem","NC","Unknown","0"
"2018","370018000953","Peachland-Polkton Elem","NC","Female","208"
"2018","370018000953","Peachland-Polkton Elem","NC","Male","211"
"2018","370078000324","Peachtree Elementary","NC","Total","140"
"2018","370078000324","Peachtree Elementary","NC","Unknown","0"
"2018","370078000324","Peachtree Elementary","NC","Female","76"
"2018","370078000324","Peachtree Elementary","NC","Male","64"
"2018","370040203386","Peak Charter Academy","NC","Total","688"
"2018","370040203386","Peak Charter Academy","NC","Unknown","0"
"2018","370040203386","Peak Charter Academy","NC","Female","338"
"2018","370040203386","Peak Charter Academy","NC","Male","350"
"2018","370126000548","Pearsontown Elementary","NC","Total","816"
"2018","370126000548","Pearsontown Elementary","NC","Unknown","0"
"2018","370126000548","Pearsontown Elementary","NC","Female","380"
"2018","370126000548","Pearsontown Elementary","NC","Male","436"
"2018","370192000795","Peeler Open Elementary","NC","Total","172"
"2018","370192000795","Peeler Open Elementary","NC","Unknown","0"
"2018","370192000795","Peeler Open Elementary","NC","Female","93"
"2018","370192000795","Peeler Open Elementary","NC","Male","79"
"2018","370393001578","Pembroke Elementary","NC","Total","784"
"2018","370393001578","Pembroke Elementary","NC","Unknown","0"
"2018","370393001578","Pembroke Elementary","NC","Female","407"
"2018","370393001578","Pembroke Elementary","NC","Male","377"
"2018","370393001579","Pembroke Middle","NC","Total","671"
"2018","370393001579","Pembroke Middle","NC","Unknown","0"
"2018","370393001579","Pembroke Middle","NC","Female","346"
"2018","370393001579","Pembroke Middle","NC","Male","325"
"2018","370357002906","Pender Early College High","NC","Total","231"
"2018","370357002906","Pender Early College High","NC","Unknown","0"
"2018","370357002906","Pender Early College High","NC","Female","151"
"2018","370357002906","Pender Early College High","NC","Male","80"
"2018","370357001466","Pender High","NC","Total","638"
"2018","370357001466","Pender High","NC","Unknown","0"
"2018","370357001466","Pender High","NC","Female","310"
"2018","370357001466","Pender High","NC","Male","328"
"2018","370357001467","Penderlea Elementary","NC","Total","485"
"2018","370357001467","Penderlea Elementary","NC","Unknown","0"
"2018","370357001467","Penderlea Elementary","NC","Female","250"
"2018","370357001467","Penderlea Elementary","NC","Male","235"
"2018","370192000951","Penn-Griffin Schools","NC","Total","617"
"2018","370192000951","Penn-Griffin Schools","NC","Unknown","0"
"2018","370192000951","Penn-Griffin Schools","NC","Female","399"
"2018","370192000951","Penn-Griffin Schools","NC","Male","218"
"2018","370472002223","Penny Road Elementary","NC","Total","560"
"2018","370472002223","Penny Road Elementary","NC","Unknown","0"
"2018","370472002223","Penny Road Elementary","NC","Female","280"
"2018","370472002223","Penny Road Elementary","NC","Male","280"
"2018","370053002975","Performance Learning Center","NC","Total","102"
"2018","370053002975","Performance Learning Center","NC","Unknown","0"
"2018","370053002975","Performance Learning Center","NC","Female","59"
"2018","370053002975","Performance Learning Center","NC","Male","43"
"2018","370297002842","Performance Learning Center","NC","Total","145"
"2018","370297002842","Performance Learning Center","NC","Unknown","0"
"2018","370297002842","Performance Learning Center","NC","Female","85"
"2018","370297002842","Performance Learning Center","NC","Male","60"
"2018","370360001473","Perquimans Central","NC","Total","393"
"2018","370360001473","Perquimans Central","NC","Unknown","0"
"2018","370360001473","Perquimans Central","NC","Female","187"
"2018","370360001473","Perquimans Central","NC","Male","206"
"2018","370360001475","Perquimans County High","NC","Total","461"
"2018","370360001475","Perquimans County High","NC","Unknown","0"
"2018","370360001475","Perquimans County High","NC","Female","231"
"2018","370360001475","Perquimans County High","NC","Male","230"
"2018","370360001476","Perquimans County Middle","NC","Total","381"
"2018","370360001476","Perquimans County Middle","NC","Unknown","0"
"2018","370360001476","Perquimans County Middle","NC","Female","201"
"2018","370360001476","Perquimans County Middle","NC","Male","180"
"2018","370075002080","Perry W Harrison Elementary","NC","Total","835"
"2018","370075002080","Perry W Harrison Elementary","NC","Unknown","0"
"2018","370075002080","Perry W Harrison Elementary","NC","Female","389"
"2018","370075002080","Perry W Harrison Elementary","NC","Male","446"
"2018","370363003394","Person Early College Innovation & Ldrshp","NC","Total","150"
"2018","370363003394","Person Early College Innovation & Ldrshp","NC","Unknown","0"
"2018","370363003394","Person Early College Innovation & Ldrshp","NC","Female","85"
"2018","370363003394","Person Early College Innovation & Ldrshp","NC","Male","65"
"2018","370363001484","Person High","NC","Total","1163"
"2018","370363001484","Person High","NC","Unknown","0"
"2018","370363001484","Person High","NC","Female","493"
"2018","370363001484","Person High","NC","Male","670"
"2018","370393002238","Peterson Elementary","NC","Total","546"
"2018","370393002238","Peterson Elementary","NC","Unknown","0"
"2018","370393002238","Peterson Elementary","NC","Female","273"
"2018","370393002238","Peterson Elementary","NC","Male","273"
"2018","370150002451","Petree Elementary","NC","Total","432"
"2018","370150002451","Petree Elementary","NC","Unknown","0"
"2018","370150002451","Petree Elementary","NC","Female","207"
"2018","370150002451","Petree Elementary","NC","Male","225"
"2018","370192000802","Philip J Weaver Ed Center","NC","Total","333"
"2018","370192000802","Philip J Weaver Ed Center","NC","Unknown","0"
"2018","370192000802","Philip J Weaver Ed Center","NC","Female","240"
"2018","370192000802","Philip J Weaver Ed Center","NC","Male","93"
"2018","370297002641","Phillip O Berry Academy of Technology","NC","Total","1707"
"2018","370297002641","Phillip O Berry Academy of Technology","NC","Unknown","0"
"2018","370297002641","Phillip O Berry Academy of Technology","NC","Female","848"
"2018","370297002641","Phillip O Berry Academy of Technology","NC","Male","859"
"2018","370472002188","Phillips High","NC","Total","109"
"2018","370472002188","Phillips High","NC","Unknown","0"
"2018","370472002188","Phillips High","NC","Female","38"
"2018","370472002188","Phillips High","NC","Male","71"
"2018","370072000302","Phillips Middle","NC","Total","654"
"2018","370072000302","Phillips Middle","NC","Unknown","0"
"2018","370072000302","Phillips Middle","NC","Female","316"
"2018","370072000302","Phillips Middle","NC","Male","338"
"2018","370132000556","Phillips Middle","NC","Total","131"
"2018","370132000556","Phillips Middle","NC","Unknown","0"
"2018","370132000556","Phillips Middle","NC","Female","57"
"2018","370132000556","Phillips Middle","NC","Male","74"
"2018","370150000633","Philo-Hill Magnet Academy","NC","Total","476"
