year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2018","450249000644","North Myrtle Beach High","SC","Horry 01","High","Regular school","No","1490"
"2018","450249000625","North Myrtle Beach Middle","SC","Horry 01","Middle","Regular school","No","1209"
"2018","450090001576","North Pointe Elementary","SC","Anderson 05","Primary","Regular school","No","578"
"2018","450339001348","North Springs Elementary","SC","Richland 02","Primary","Regular school","No","708"
"2018","450213000432","North Vista Elementary","SC","Florence 01","Primary","Regular school","No","675"
"2018","450387001137","Northside Elementary","SC","York 03","Primary","Regular school","No","527"
"2018","450306000825","Northside Elementary","SC","Oconee 01","Primary","Regular school","No","673"
"2018","450183000189","Northside Elementary","SC","Colleton 01","Primary","Regular school","No","544"
"2018","450273001271","Northside Middle","SC","Lexington 02","Middle","Regular school","No","639"
"2018","450234000594","Northside Middle","SC","Greenwood 50","Middle","Regular school","No","711"
"2018","450150000297","Northwest Elementary","SC","Cherokee 01","Primary","Regular school","No","531"
"2018","450231001251","Northwest Middle","SC","Greenville 01","Middle","Regular school","No","854"
"2018","450387001149","Northwestern High","SC","York 03","High","Regular school","No","1867"
"2018","450231001252","Northwood Middle","SC","Greenville 01","Middle","Regular school","No","906"
"2018","450144001211","Northwoods Middle","SC","Charleston 01","Middle","Regular school","No","700"
"2018","450282001277","Nursery Road Elementary","SC","Lexington 05","Primary","Regular school","No","459"
"2018","450348000984","O. P. Earle Elementary","SC","Spartanburg 01","Primary","Regular school","No","429"
"2018","450270000722","Oak Grove Elementary","SC","Lexington 01","Primary","Regular school","No","729"
"2018","450282001054","Oak Pointe Elementary","SC","Lexington 05","Primary","Regular school","No","599"
"2018","450201001405","Oakbrook Elementary","SC","Dorchester 02","Primary","Regular school","No","683"
"2018","450201001406","Oakbrook Middle","SC","Dorchester 02","Middle","Regular school","No","1126"
"2018","450387001138","Oakdale Elementary","SC","York 03","Primary","Regular school","No","499"
"2018","450351000938","Oakland Elementary","SC","Spartanburg 02","Primary","Regular school","No","645"
"2018","450144000220","Oakland Elementary","SC","Charleston 01","Primary","Regular school","No","543"
"2018","450390201071","Oakland Primary","SC","Sumter 01","Primary","Regular school","No","671"
"2018","450384001672","Oakridge Elementary","SC","York 02","Primary","Regular school","No","658"
"2018","450384001100","Oakridge Middle","SC","York 02","Middle","Regular school","No","941"
"2018","450231000114","Oakview Elementary","SC","Greenville 01","Primary","Regular school","No","1006"
"2018","450072001200","Oakwood-Windsor Elementary","SC","Aiken 01","Primary","Regular school","No","392"
"2018","450249001470","Ocean Bay Elementary","SC","Horry 01","Primary","Regular school","No","894"
"2018","450249001458","Ocean Bay Middle","SC","Horry 01","Middle","Regular school","No","551"
"2018","450249001635","Ocean Drive Elementary","SC","Horry 01","Primary","Regular school","No","926"
"2018","450390901663","Oceanside Collegiate Academy","SC","Charter Institute at Erskine","High","Regular school","Yes","631"
"2018","450321001604","OCSD5 High School for Health Professions","SC","Orangeburg 05","High","Regular school","Yes","370"
"2018","450390901527","Odyssey Online Learning","SC","Charter Institute at Erskine","High","Regular school","Yes","248"
"2018","450111000819","Okatie Elementary","SC","Beaufort 01","Primary","Regular school","No","610"
"2018","450219000454","Olanta Elementary","SC","Florence 03","Primary","Regular school","No","228"
"2018","450387000816","Old Pointe Elementary","SC","York 03","Primary","Regular school","No","532"
"2018","450144001457","Orange Grove Charter","SC","Charleston 01","Primary","Regular school","Yes","1169"
"2018","450321000912","Orangeburg Consolidated School District Five Technology Cent","SC","Orangeburg 05","High","Vocational school","No","0"
"2018","450321000873","Orangeburg Wilkinson High","SC","Orangeburg 05","High","Regular school","No","1014"
"2018","450390000663","Orchard Park Elementary","SC","York 04","Primary","Regular school","No","774"
"2018","450306000252","Orchard Park Elementary","SC","Oconee 01","Primary","Regular school","No","446"
"2018","450231001335","Overbrook Child Development Center","SC","Greenville 01","Prekindergarten","Regular school","No","895"
"2018","450354001008","Pacolet Elementary","SC","Spartanburg 03","Primary","Regular school","No","421"
"2018","450156000870","Pageland Elementary","SC","Chesterfield 01","Primary","Regular school","No","362"
"2018","450249001561","Palmetto Academy of Learning and Success Charter","SC","Horry 01","Primary","Regular school","Yes","316"
"2018","450249001595","Palmetto Academy of Learning Motorsports (PALM)","SC","Horry 01","High","Regular school","Yes","145"
"2018","450249000747","Palmetto Bays Elementary","SC","Horry 01","Primary","Regular school","No","602"
"2018","450078001324","Palmetto Elementary","SC","Anderson 01","Primary","Regular school","No","568"
"2018","450078000076","Palmetto High","SC","Anderson 01","High","Regular school","No","993"
"2018","450390800772","Palmetto Middle","SC","Marion 10","Middle","Regular school","No","312"
"2018","450078000074","Palmetto Middle","SC","Anderson 01","Middle","Regular school","No","813"
"2018","450390101542","Palmetto Scholars Academy","SC","SC Public Charter School District","High","Regular school","Yes","518"
"2018","450213000958","Palmetto Youth Academy Charter","SC","Florence 01","Primary","Regular school","Yes","99"
"2018","450231000523","Paris Elementary","SC","Greenville 01","Primary","Regular school","No","637"
"2018","450186000355","Pate Elementary","SC","Darlington 01","Primary","Regular school","No","391"
"2018","450144001553","Pattisons Academy for Comprehensive Education","SC","Charleston 01","Other","Regular school","Yes","34"
"2018","450072000050","Paul Knox Middle","SC","Aiken 01","Middle","Regular school","No","739"
"2018","450363001028","Pauline Glenn Springs Elementary","SC","Spartanburg 06","Primary","Regular school","No","435"
"2018","450249000630","Pee Dee Elementary","SC","Horry 01","Primary","Regular school","No","781"
"2018","450390101619","Pee Dee Math Science and Technology Academy","SC","SC Public Charter School District","Other","Regular school","Yes","183"
"2018","450231000524","Pelham Road Elementary","SC","Greenville 01","Primary","Regular school","No","778"
"2018","450270000721","Pelion Elementary","SC","Lexington 01","Primary","Regular school","No","636"
"2018","450270000725","Pelion High","SC","Lexington 01","High","Regular school","No","689"
"2018","450270000583","Pelion Middle","SC","Lexington 01","Middle","Regular school","No","576"
"2018","450336000957","Pendergrass Fairwold School","SC","Richland 01","Other","Special education school","No","83"
"2018","450087000091","Pendleton Elementary","SC","Anderson 04","Primary","Regular school","No","361"
"2018","450087000094","Pendleton High","SC","Anderson 04","High","Regular school","No","839"
"2018","450144000227","Pepperhill Elementary","SC","Charleston 01","Primary","Regular school","No","600"
"2018","450156000307","Petersburg Primary","SC","Chesterfield 01","Primary","Regular school","No","404"
"2018","450117001671","Philip Simmons Elementary","SC","Berkeley 01","Primary","Regular school","No","404"
"2018","450117001681","Philip Simmons High","SC","Berkeley 01","Secondary","Regular school","No","390"
"2018","450117001670","Philip Simmons Middle","SC","Berkeley 01","Middle","Regular school","No","371"
"2018","450177000431","Phoenix Charter High","SC","Clarendon 02","High","Regular school","Yes","34"
"2018","450333000905","Pickens County Career and Technology Center","SC","Pickens 01","High","Vocational school","No","0"
"2018","450333000892","Pickens Elementary","SC","Pickens 01","Primary","Regular school","No","547"
"2018","450333000904","Pickens High","SC","Pickens 01","High","Regular school","No","1320"
"2018","450333001293","Pickens Middle","SC","Pickens 01","Middle","Regular school","No","661"
"2018","450336000504","Pine Grove Elementary","SC","Richland 01","Primary","Regular school","No","514"
"2018","450273001272","Pine Ridge Middle","SC","Lexington 02","Middle","Regular school","No","447"
"2018","450366001046","Pine St. Elementary","SC","Spartanburg 07","Primary","Regular school","No","636"
"2018","450255000661","Pine Tree Hill Elementary","SC","Kershaw 01","Primary","Regular school","No","513"
"2018","450234000590","Pinecrest Elementary","SC","Greenwood 50","Primary","Regular school","No","484"
"2018","450144001562","Pinehurst Elementary","SC","Charleston 01","Primary","Regular school","No","747"
"2018","450273000732","Pineview Elementary","SC","Lexington 02","Missing/not reported","Regular school","No",""
"2018","450231001336","Plain Elementary","SC","Greenville 01","Primary","Regular school","No","947"
"2018","450156000309","Plainview Elementary","SC","Chesterfield 01","Primary","Regular school","No","162"
"2018","450228000479","Plantersville Elementary","SC","Georgetown 01","Primary","Regular school","No","99"
"2018","450270000976","Pleasant Hill Elementary","SC","Lexington 01","Primary","Regular school","No","946"
"2018","450228000472","Pleasant Hill Elementary","SC","Georgetown 01","Primary","Regular school","No","360"
"2018","450270000977","Pleasant Hill Middle","SC","Lexington 01","Middle","Regular school","No","1206"
"2018","450390001535","Pleasant Knoll Elementary","SC","York 04","Primary","Regular school","No","790"
"2018","450390001683","Pleasant Knoll Middle","SC","York 04","Middle","Regular school","No","888"
"2018","450390201452","Pocalla Springs Elementary","SC","Sumter 01","Primary","Regular school","No","776"
"2018","450390101698","Polaris Tech","SC","SC Public Charter School District","Middle","Regular school","Yes","280"
"2018","450339001076","Polo Road Elementary","SC","Richland 02","Primary","Regular school","No","684"
"2018","450303001282","Pomaria-Garmany Elementary","SC","Newberry 01","Primary","Regular school","No","347"
"2018","450339001442","Pontiac Elementary","SC","Richland 02","Primary","Regular school","No","691"
"2018","450111000142","Port Royal Elementary","SC","Beaufort 01","Primary","Regular school","No","220"
"2018","450078000686","Powdersville Elementary","SC","Anderson 01","Primary","Regular school","No","647"
"2018","450078001567","Powdersville High","SC","Anderson 01","High","Regular school","No","917"
"2018","450078001444","Powdersville Middle","SC","Anderson 01","Middle","Regular school","No","729"
"2018","450144001668","Prestige  Preparatory Academy","SC","Charleston 01","Primary","Regular school","Yes","62"
"2018","450111001549","Pritchardville Elementary","SC","Beaufort 01","Primary","Regular school","No","883"
"2018","450303001286","Prosperity-Rikard Elementary","SC","Newberry 01","Primary","Regular school","No","367"
"2018","450390101631","Quest Leadership Academy","SC","SC Public Charter School District","Primary","Regular school","Yes","244"
"2018","450333000897","R. C. Edwards Middle","SC","Pickens 01","Middle","Regular school","No","844"
"2018","450001001039","R. D. Anderson Applied Technology Center","SC","Spartanburg 81","High","Vocational school","No","0"
"2018","450390201068","R. E. Davis College Preparatory Academy","SC","Sumter 01","Primary","Regular school","No","428"
"2018","450273001273","R. H. Fulmer Middle","SC","Lexington 02","Middle","Regular school","No","685"
"2018","450363001316","R. P. Dawkins Middle","SC","Spartanburg 06","Middle","Regular school","No","954"
"2018","450390201072","Rafting Creek Elementary","SC","Sumter 01","Primary","Regular school","No","163"
"2018","450351001558","Rainbow Lake Middle","SC","Spartanburg 02","Middle","Regular school","No","723"
"2018","450231001524","Ralph Chandler Middle","SC","Greenville 01","Middle","Regular school","No","736"
"2018","450306000829","Ravenel Elementary","SC","Oconee 01","Primary","Regular school","No","588"
"2018","450387001148","Rawlinson Road Middle","SC","York 03","Middle","Regular school","No","572"
"2018","450144000265","RB Stall High","SC","Charleston 01","High","Regular school","No","1523"
"2018","450270001269","Red Bank Elementary","SC","Lexington 01","Primary","Regular school","No","577"
"2018","450111001538","Red Cedar Elementary","SC","Beaufort 01","Primary","Regular school","No","651"
"2018","450072001390","Redcliffe Elementary","SC","Aiken 01","Primary","Regular school","No","729"
"2018","450360001018","Reidville Elementary","SC","Spartanburg 05","Primary","Regular school","No","397"
"2018","450303000811","Reuben Elementary","SC","Newberry 01","Primary","Regular school","No","158"
"2018","450339000042","Rice Creek Elementary","SC","Richland 02","Primary","Regular school","No","754"
"2018","450093001609","Richard Carroll Elementary","SC","Bamberg 01","Primary","Regular school","No","716"
"2018","450333000898","Richard H. Gettys Middle","SC","Pickens 01","Middle","Regular school","No","1347"
"2018","450339001312","Richland Northeast High","SC","Richland 02","High","Regular school","No","1413"
"2018","450336001195","Richland One Charter Middle College","SC","Richland 01","High","Regular school","Yes","74"
"2018","450339001554","Richland Two Charter High","SC","Richland 02","High","Regular school","Yes","104"
"2018","450387001139","Richmond Drive Elementary","SC","York 03","Primary","Regular school","No","368"
"2018","450072001713","Ridge Spring Monetta Middle","SC","Aiken 01","Middle","Regular school","No","200"
"2018","450072000056","Ridge Spring-Monetta  High","SC","Aiken 01","High","Regular school","No","258"
"2018","450072000034","Ridge Spring-Monetta Elementary","SC","Aiken 01","Primary","Regular school","No","383"
"2018","450339000118","Ridge View High","SC","Richland 02","High","Regular school","No","1507"
"2018","450252001396","Ridgeland Elementary","SC","Jasper 01","Primary","Regular school","No","865"
"2018","450000100266","Ridgeland High","SC","Dept Of Correction N04","Secondary","Other/alternative school","No","28"
"2018","450252001487","Ridgeland-Hardeeville High","SC","Jasper 01","High","Regular school","No","616"
"2018","450321001693","Rivelon Elementary","SC","Orangeburg 05","Primary","Regular school","No","277"
"2018","450270001626","River Bluff High","SC","Lexington 01","High","Regular school","No","2045"
"2018","450249001603","River Oaks Elementary","SC","Horry 01","Primary","Regular school","No","1133"
"2018","450201001489","River Oaks Middle","SC","Dorchester 02","Middle","Regular school","No","995"
"2018","450111001662","River Ridge Academy","SC","Beaufort 01","Primary","Regular school","No","1231"
"2018","450360000253","River Ridge Elementary","SC","Spartanburg 05","Primary","Regular school","No","779"
"2018","450282000248","River Springs Elementary","SC","Lexington 05","Primary","Regular school","No","529"
"2018","450273001711","Riverbank Elementary","SC","Lexington 02","Primary","Regular school","No","1103"
"2018","450249001644","Riverside Elementary","SC","Horry 01","Primary","Regular school","No","643"
"2018","450231000571","Riverside High","SC","Greenville 01","High","Regular school","No","1765"
"2018","450231000459","Riverside Middle","SC","Greenville 01","Middle","Regular school","No","1120"
"2018","450087001326","Riverside Middle","SC","Anderson 04","Middle","Regular school","No","422"
"2018","450111001530","Riverview Charter School","SC","Beaufort 01","Primary","Regular school","Yes","660"
"2018","450390001154","Riverview Elementary","SC","York 04","Primary","Regular school","No","750"
"2018","450390101645","Riverwalk Academy","SC","SC Public Charter School District","Other","Regular school","Yes","455"
"2018","450090001573","Robert Anderson Middle","SC","Anderson 05","Middle","Regular school","No","1270"
"2018","450231001179","Robert E. Cashion Elementary","SC","Greenville 01","Primary","Regular school","No","681"
"2018","450321001291","Robert E. Howard Middle","SC","Orangeburg 05","Middle","Regular school","No","444"
"2018","450111001630","Robert Smalls International Academy","SC","Beaufort 01","Primary","Regular school","No","716"
"2018","450387001150","Rock Hill High","SC","York 03","High","Regular school","No","1994"
"2018","450270001547","Rocky Creek Elementary","SC","Lexington 01","Primary","Regular school","No","730"
"2018","450363000029","Roebuck Elementary","SC","Spartanburg 06","Primary","Regular school","No","822"
"2018","450201000399","Rollings Middle School of the Arts","SC","Dorchester 02","Middle","Regular school","No","705"
"2018","450219001647","Ronald E. McNair Jr. High","SC","Florence 03","Middle","Regular school","No","376"
"2018","450228000478","Rosemary Middle","SC","Georgetown 01","Middle","Regular school","No","421"
"2018","450186000356","Rosenwald Elementary/Middle","SC","Darlington 01","Primary","Regular school","No","156"
"2018","450387001140","Rosewood Elementary","SC","York 03","Primary","Regular school","No","382"
"2018","450336001306","Rosewood Elementary","SC","Richland 01","Primary","Regular school","No","382"
"2018","450339000814","Round Top Elementary","SC","Richland 02","Primary","Regular school","No","615"
"2018","450390901590","Royal Oaks Academy of the Arts and Sciences","SC","Charter Institute at Erskine","Other","Regular school","Yes","598"
"2018","450213000433","Royall Elementary","SC","Florence 01","Primary","Regular school","No","583"
"2018","450156000310","Ruby Elementary","SC","Chesterfield 01","Primary","Regular school","No","258"
"2018","450231001517","Ruldolph G. Gordon School at Jones Mill","SC","Greenville 01","Primary","Regular school","No","1115"
"2018","450346000979","Saluda Elementary","SC","Saluda 01","Primary","Regular school","No","340"
"2018","450346000982","Saluda High","SC","Saluda 01","High","Regular school","No","615"
"2018","450346000981","Saluda Middle","SC","Saluda 01","Middle","Regular school","No","515"
"2018","450346000936","Saluda Primary","SC","Saluda 01","Primary","Regular school","No","433"
"2018","450273000733","Saluda River Academy for the Arts","SC","Lexington 02","Primary","Regular school","No","326"
"2018","450387000537","Saluda Trail Middle","SC","York 03","Middle","Regular school","No","862"
"2018","450228000481","Sampit Elementary","SC","Georgetown 01","Primary","Regular school","No","328"
"2018","450336000963","Samuel A. Heyward Career and Technology Center","SC","Richland 01","High","Vocational school","No","0"
"2018","450201001675","Sand Hill Elementary","SC","Dorchester 02","Primary","Regular school","No","814"
"2018","450336000931","Sandel Elementary","SC","Richland 01","Primary","Regular school","No","587"
"2018","450261000699","Sanders Middle","SC","Laurens 55","Middle","Regular school","No","347"
"2018","450144000226","Sanders-Clyde Elementary","SC","Charleston 01","Primary","Regular school","No","408"
"2018","450279000615","Sandhills Elementary","SC","Lexington 04","Primary","Regular school","No","496"
"2018","450279000751","Sandhills Middle","SC","Lexington 04","Middle","Regular school","No","513"
"2018","450279000631","Sandhills Primary","SC","Lexington 04","Primary","Regular school","No","484"
"2018","450339001075","Sandlapper Elementary","SC","Richland 02","Primary","Regular school","No","693"
"2018","450125000424","Sandy Run School","SC","Calhoun 01","Primary","Regular school","No","619"
"2018","450117001209","Sangaree Elementary","SC","Berkeley 01","Primary","Regular school","No","640"
"2018","450117001403","Sangaree Intermediate","SC","Berkeley 01","Primary","Regular school","No","657"
"2018","450117001166","Sangaree Middle","SC","Berkeley 01","Middle","Regular school","No","810"
"2018","450000101378","Sara Babb High","SC","Dept Of Correction N04","Secondary","Other/alternative school","No","25"
"2018","450231000501","Sara Collins Elementary","SC","Greenville 01","Primary","Regular school","No","918"
"2018","450336000930","Satchel Ford Elementary","SC","Richland 01","Primary","Regular school","No","786"
"2018","450213000434","Savannah Grove Elementary","SC","Florence 01","Primary","Regular school","No","651"
"2018","450270000014","Saxe Gotha Elementary","SC","Lexington 01","Primary","Regular school","No","768"
"2018","450390101520","SC Connections Academy","SC","SC Public Charter School District","Other","Regular school","Yes","5507"
"2018","450390401580","SC Governors School for Arts and Humanities","SC","Governors School for the Arts and Humanities","High","Regular school","No","121"
"2018","450390701579","SC Governors School for Science and Mathematics","SC","Governor School for Science and Mathematics","High","Regular school","No","281"
"2018","450000401246","SC School for the Blind Elementary/Middle","SC","Deaf & Blind School","Primary","Special education school","No","33"
"2018","450000401226","SC School for the Blind High","SC","Deaf & Blind School","High","Special education school","No","22"
"2018","450000401228","SC School for the Deaf Elementary/Middle","SC","Deaf & Blind School","Primary","Special education school","No","54"
"2018","450000401227","SC School for the Deaf High","SC","Deaf & Blind School","High","Special education school","No","24"
"2018","450390101581","SC Whitmore School","SC","SC Public Charter School District","High","Regular school","Yes","417"
"2018","450072001201","Schofield Middle","SC","Aiken 01","Middle","Regular school","No","551"
"2018","450174000323","Scotts Branch High","SC","Clarendon 01","High","Regular school","No","219"
"2018","450174000188","Scotts Branch Middle","SC","Clarendon 01","Middle","Regular school","No","170"
"2018","450219000456","Scranton Elementary","SC","Florence 03","Primary","Regular school","No","504"
"2018","450249000192","Seaside Elementary","SC","Horry 01","Primary","Regular school","No","560"
"2018","450117000171","Sedgefield Middle","SC","Berkeley 01","Middle","Regular school","No","996"
"2018","450306000841","Seneca High","SC","Oconee 01","High","Regular school","No","996"
"2018","450306001436","Seneca Middle","SC","Oconee 01","Middle","Regular school","No","851"
"2018","450282000757","Seven Oaks Elementary","SC","Lexington 05","Primary","Regular school","No","557"
"2018","450231001253","Sevier Middle","SC","Greenville 01","Middle","Regular school","No","747"
"2018","450390201073","Shaw Heights Elementary","SC","Sumter 01","Primary","Regular school","No","500"
"2018","450321000868","Sheridan Elementary","SC","Orangeburg 05","Primary","Regular school","No","511"
"2018","450351001669","Shoally Creek Elementary","SC","Spartanburg 02","Primary","Regular school","No","600"
"2018","450072001323","Silver Bluff High","SC","Aiken 01","High","Regular school","No","638"
"2018","450144001660","Simmons Pinckney Middle","SC","Charleston 01","Middle","Regular school","No","278"
"2018","450231000526","Simpsonville Elementary","SC","Greenville 01","Primary","Regular school","No","767"
"2018","450375001089","Sims Middle","SC","Union 01","Middle","Regular school","No","735"
"2018","450333000893","Six Mile Elementary","SC","Pickens 01","Primary","Regular school","No","506"
"2018","450231000528","Skyland Elementary","SC","Greenville 01","Primary","Regular school","No","760"
"2018","450231000529","Slater Marietta Elementary","SC","Greenville 01","Primary","Regular school","No","444"
"2018","450249000246","Socastee Elementary","SC","Horry 01","Primary","Regular school","No","853"
"2018","450249000639","Socastee High","SC","Horry 01","High","Regular school","No","1694"
"2018","450249001677","Socastee Middle","SC","Horry 01","Middle","Regular school","No","471"
"2018","450072001202","South Aiken High","SC","Aiken 01","High","Regular school","No","1443"
"2018","450390101618","South Carolina Science Academy","SC","SC Public Charter School District","Missing/not reported","Regular school","Yes",""
"2018","450390901513","South Carolina Virtual Charter School","SC","Charter Institute at Erskine","Other","Regular school","Yes","3157"
"2018","450249000621","South Conway Elementary","SC","Horry 01","Primary","Regular school","No","586"
"2018","450192000382","South Elementary","SC","Dillon 04","Primary","Regular school","No","248"
"2018","450090000102","South Fant School of Early Education","SC","Anderson 05","Prekindergarten","Regular school","No","151"
"2018","450213000440","South Florence High","SC","Florence 01","High","Regular school","No","1696"
"2018","450336000929","South Kilbourne Elementary","SC","Richland 01","Primary","Regular school","No","288"
"2018","450258001263","South Middle","SC","Lancaster 01","Middle","Regular school","No","594"
"2018","450387001004","South Pointe High","SC","York 03","High","Regular school","No","1474"
"2018","450336000507","Southeast Middle","SC","Richland 01","Middle","Regular school","No","516"
"2018","450186000100","Southside Early Childhood Center","SC","Darlington 01","Primary","Regular school","No","435"
"2018","450231000572","Southside High","SC","Greenville 01","High","Regular school","No","790"
"2018","450213001332","Southside Middle","SC","Florence 01","Middle","Regular school","No","904"
"2018","450090001574","Southwood Academy for the Arts","SC","Anderson 05","Middle","Regular school","No","361"
"2018","450366001052","Spartanburg High","SC","Spartanburg 07","High","Regular school","No","2004"
"2018","450390101541","Spartanburg Preparatory School","SC","SC Public Charter School District","Primary","Regular school","Yes","538"
"2018","450366001583","Spartanburg School District 7 Early Childhood Center","SC","Spartanburg 07","Prekindergarten","Regular school","No","142"
"2018","450186000359","Spaulding Elementary","SC","Darlington 01","Primary","Regular school","No","216"
"2018","450186000374","Spaulding Middle","SC","Darlington 01","Middle","Regular school","No","268"
"2018","450078000072","Spearman Elementary","SC","Anderson 01","Primary","Regular school","No","657"
"2018","450282001621","Spring Hill High","SC","Lexington 05","High","Regular school","No","1065"
"2018","450339000975","Spring Valley High","SC","Richland 02","High","Regular school","No","2162"
"2018","450273000734","Springdale Elementary","SC","Lexington 02","Primary","Regular school","No","452"
"2018","450390000666","Springfield Elementary","SC","York 04","Primary","Regular school","No","761"
"2018","450234000051","Springfield Elementary","SC","Greenwood 50","Primary","Regular school","No","567"
"2018","450144000229","Springfield Elementary","SC","Charleston 01","Primary","Regular school","No","645"
"2018","450390001102","Springfield Middle","SC","York 04","Middle","Regular school","No","619"
"2018","450336001308","St. Andrews Middle","SC","Richland 01","Middle","Regular school","No","717"
"2018","450144000230","St. Andrews School of Math and Science","SC","Charleston 01","Primary","Regular school","No","735"
"2018","450000200439","St. George Middle","SC","Dorchester 04","Middle","Regular school","No","322"
"2018","450111000145","St. Helena Elementary","SC","Beaufort 01","Primary","Regular school","No","407"
"2018","450249001341","St. James Elementary","SC","Horry 01","Primary","Regular school","No","771"
"2018","450249000900","St. James High","SC","Horry 01","High","Regular school","No","1691"
"2018","450249001679","St. James Intermediate","SC","Horry 01","Middle","Regular school","No","867"
"2018","450249001419","St. James Middle","SC","Horry 01","Middle","Regular school","No","880"
"2018","450144001352","St. James Santee Elementary-Middle","SC","Charleston 01","Primary","Regular school","No","231"
"2018","450315001290","St. James-Gaillard Elementary","SC","Orangeburg 03","Primary","Regular school","No","345"
"2018","450186000362","St. Johns Elementary","SC","Darlington 01","Primary","Regular school","No","617"
"2018","450144000264","St. Johns High","SC","Charleston 01","High","Regular school","No","344"
"2018","450125001532","St. Matthews K-8 School","SC","Calhoun 01","Primary","Regular school","No","648"
"2018","450174000321","St. Paul Elementary","SC","Clarendon 01","Primary","Regular school","No","170"
"2018","450117000165","St. Stephen Elementary","SC","Berkeley 01","Primary","Regular school","No","408"
"2018","450117000172","St. Stephen Middle","SC","Berkeley 01","Middle","Regular school","No","222"
"2018","450084000087","Starr Elementary","SC","Anderson 03","Primary","Regular school","No","489"
"2018","450084000088","Starr-Iva Middle","SC","Anderson 03","Middle","Regular school","No","619"
"2018","450231001466","Sterling School","SC","Greenville 01","Primary","Regular school","No","800"
"2018","450192000384","Stewart Heights Elementary","SC","Dillon 04","Primary","Regular school","No","412"
"2018","450144000232","Stiles Point Elementary","SC","Charleston 01","Primary","Regular school","No","713"
"2018","450231000530","Stone Academy","SC","Greenville 01","Primary","Regular school","No","653"
"2018","450144000233","Stono Park Elementary","SC","Charleston 01","Primary","Regular school","No","537"
"2018","450117001351","Stratford High","SC","Berkeley 01","High","Regular school","No","1891"
"2018","450207001417","Strom Thurmond Career and Technology Center","SC","Edgefield 01","High","Vocational school","No","0"
"2018","450207000413","Strom Thurmond High","SC","Edgefield 01","High","Regular school","No","804"
"2018","450231000500","Sue Cleveland Elementary","SC","Greenville 01","Primary","Regular school","No","608"
"2018","450390001529","Sugar Creek Elementary","SC","York 04","Primary","Regular school","No","804"
"2018","450144000234","Sullivans Island Elementary","SC","Charleston 01","Primary","Regular school","No","499"
"2018","450174001494","Summerton Early Childhood Center","SC","Clarendon 01","Primary","Regular school","No","193"
"2018","450201000397","Summerville Elementary","SC","Dorchester 02","Primary","Regular school","No","564"
"2018","450201000402","Summerville High","SC","Dorchester 02","High","Regular school","No","3119"
"2018","450390901719","Summit Classical Academy","SC","Charter Institute at Erskine","Missing/not reported","Regular school","Yes",""
"2018","450231000531","Summit Drive Elementary","SC","Greenville 01","Primary","Regular school","No","482"
"2018","450339001443","Summit Parkway Middle","SC","Richland 02","Primary","Regular school","No","1187"
"2018","450390201388","Sumter Career and Technology Center","SC","Sumter 01","High","Vocational school","No","0"
"2018","450390201065","Sumter High","SC","Sumter 01","High","Regular school","No","2299"
"2018","450387001141","Sunset Park Center for Accelerated Studies","SC","York 03","Primary","Regular school","No","441"
"2018","450279001587","Swansea High Freshman Academy","SC","Lexington 04","Secondary","Regular school","No","228"
"2018","450279000752","Swansea High","SC","Lexington 04","High","Regular school","No","637"
"2018","450090000108","T. L. Hanna High","SC","Anderson 05","High","Regular school","No","1875"
"2018","450348000990","T.E. Mabry Middle","SC","Spartanburg 01","Middle","Regular school","No","418"
"2018","450390101665","Tall Pines STEM Academy","SC","SC Public Charter School District","Middle","Regular school","Yes","186"
"2018","450306000832","Tamassee-Salem Elementary","SC","Oconee 01","Primary","Regular school","No","230"
"2018","450231001254","Tanglewood Middle","SC","Greenville 01","Middle","Regular school","No","780"
"2018","450231000532","Taylors Elementary","SC","Greenville 01","Primary","Regular school","No","755"
"2018","450390001652","Tega Cay Elementary","SC","York 04","Primary","Regular school","No","1034"
"2018","450249001680","Ten Oaks Middle","SC","Horry 01","Middle","Regular school","No","975"
"2018","450387001464","The Childrens School at Sylvia Circle","SC","York 03","Missing/not reported","Regular school","No",""
"2018","450366001042","The Cleveland Academy of Leadership","SC","Spartanburg 07","Primary","Regular school","No","539"
"2018","450390901701","The Montessori School of Camden","SC","Charter Institute at Erskine","Primary","Regular school","Yes","62"
"2018","450387001006","The Palmetto School at the Children?s Attention Home","SC","York 03","Primary","Regular school","Yes","35"
"2018","450213001235","Theodore Lester Elementary","SC","Florence 01","Primary","Regular school","No","435"
"2018","450144000430","Thomas C. Cario Middle","SC","Charleston 01","Middle","Regular school","No","1151"
"2018","450231001035","Thomas E. Kerns Elementary","SC","Greenville 01","Primary","Regular school","No","640"
"2018","450390901716","Thornwell Charter School","SC","Charter Institute at Erskine","Missing/not reported","Regular school","Yes",""
"2018","450186000363","Thornwell School for the Arts","SC","Darlington 01","Primary","Regular school","No","333"
"2018","450183000348","Thunderbolt Career and Technology Center","SC","Colleton 01","High","Vocational school","No","0"
"2018","450231000533","Tigerville Elementary","SC","Greenville 01","Primary","Regular school","No","302"
"2018","450117000160","Timberland High","SC","Berkeley 01","High","Regular school","No","616"
"2018","450222000723","Timmonsville High","SC","Florence 04","High","Regular school","No","162"
"2018","450087000092","Townville Elementary","SC","Anderson 04","Primary","Regular school","No","299"
"2018","450231000573","Travelers Rest High","SC","Greenville 01","High","Regular school","No","1199"
