year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2019","370333002822","Edwin A Anderson Elementary","NC","New Hanover County Schools","Primary","Regular school","No","686"
"2019","370003000007","Edwin M Holt Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","613"
"2019","370348001445","Efland Cheeks Elementary","NC","Orange County Schools","Primary","Regular school","No","505"
"2019","370045803524","Elaine Riddick Charter","NC","Elaine Riddick Charter School","Missing/not reported","Regular school","Yes",""
"2019","370309001318","Elise Middle","NC","Moore County Schools","Middle","Regular school","No","235"
"2019","370354001453","Elizabeth City Middle","NC","Elizabeth City-Pasquotank Public Schools","Middle","Regular school","No","624"
"2019","370354003426","Elizabeth City Pasquotank Early College","NC","Elizabeth City-Pasquotank Public Schools","Secondary","Regular school","No","115"
"2019","370297001881","Elizabeth Lane Elem","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","1049"
"2019","370001100403","Elizabeth M Cashwell Elementary","NC","Cumberland County Schools","Primary","Regular school","No","613"
"2019","370297001217","Elizabeth Traditional Elem","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","501"
"2019","370039002618","Elizabethtown Middle","NC","Bladen County Schools","Middle","Regular school","No","402"
"2019","370039000118","Elizabethtown Primary","NC","Bladen County Schools","Primary","Regular school","No","524"
"2019","370138000563","Elkin Elementary","NC","Elkin City Schools","Primary","Regular school","No","664"
"2019","370138000562","Elkin High","NC","Elkin City Schools","High","Regular school","No","353"
"2019","370138002797","Elkin Middle","NC","Elkin City Schools","Middle","Regular school","No","202"
"2019","370408001641","Ellenboro Elementary School","NC","Rutherford County Schools","Primary","Regular school","No","580"
"2019","370009000032","Ellendale Elementary","NC","Alexander County Schools","Primary","Regular school","No","263"
"2019","370387001549","Ellerbe Middle","NC","Richmond County Schools","Middle","Regular school","No","227"
"2019","370502001996","Elm City Middle","NC","Wilson County Schools","Middle","Regular school","No","450"
"2019","370001202140","Elmhurst Elementary","NC","Pitt County Schools","Primary","Regular school","No","447"
"2019","370003000008","Elon Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","760"
"2019","370297002826","Elon Park Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","1073"
"2019","370041303430","Emereau: Bladen","NC","Emereau: Bladen","Primary","Regular school","Yes","559"
"2019","370333001372","Emma B Trask Middle","NC","New Hanover County Schools","Middle","Regular school","No","750"
"2019","370045000146","Emma Elementary","NC","Buncombe County Schools","Primary","Regular school","No","357"
"2019","370333001373","Emsley A Laney High","NC","New Hanover County Schools","High","Regular school","No","2084"
"2019","370031403040","Endeavor Charter","NC","Endeavor Charter","Primary","Regular school","Yes","513"
"2019","370297002675","Endhaven Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","701"
"2019","370432001709","Endy Elementary","NC","Stanly County Schools","Primary","Regular school","No","302"
"2019","370195000861","Enfield Middle S.T.E.A.M. Academy","NC","Halifax County Schools","Middle","Regular school","No","207"
"2019","370327000726","Englewood Elementary","NC","Nash-Rocky Mount Schools","Primary","Regular school","No","524"
"2019","370045000147","Enka High","NC","Buncombe County Schools","High","Regular school","No","1076"
"2019","370045003383","Enka Intermediate","NC","Buncombe County Schools","Middle","Regular school","No","644"
"2019","370045000161","Enka Middle","NC","Buncombe County Schools","Middle","Regular school","No","619"
"2019","370472002055","Enloe High","NC","Wake County Schools","High","Regular school","No","2458"
"2019","370003502340","Eno River Academy","NC","Eno River Academy","Other","Regular school","Yes","723"
"2019","370126000532","Eno Valley Elementary","NC","Durham Public Schools","Primary","Regular school","No","479"
"2019","370405001617","Enochville Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","288"
"2019","370036203331","Envision Science Academy","NC","Envision Science Academy","Primary","Regular school","Yes","726"
"2019","370192002992","EP Pearce Elementary","NC","Guilford County Schools","Primary","Regular school","No","751"
"2019","370072000297","Ephesus Elementary","NC","Chapel Hill-Carrboro City Schools","Primary","Regular school","No","402"
"2019","370201000881","Erwin Elementary at Gentry","NC","Harnett County Schools","Primary","Regular school","No","517"
"2019","370045000143","Erwin High","NC","Buncombe County Schools","High","Regular school","No","1197"
"2019","370405001611","Erwin Middle","NC","Rowan-Salisbury Schools","Middle","Regular school","No","878"
"2019","370045000144","Erwin Middle","NC","Buncombe County Schools","Middle","Regular school","No","671"
"2019","370192000769","Erwin Montessori","NC","Guilford County Schools","Primary","Regular school","No","238"
"2019","370043403446","Essie Mae Kiser Foxx Charter","NC","Essie Mae Kiser Foxx Charter School","Primary","Regular school","Yes","121"
"2019","370045002063","Estes Elementary","NC","Buncombe County Schools","Primary","Regular school","No","747"
"2019","370072000298","Estes Hills Elementary","NC","Chapel Hill-Carrboro City Schools","Primary","Regular school","No","434"
"2019","370210000918","Etowah Elementary","NC","Henderson County Schools","Primary","Regular school","No","355"
"2019","370333002595","Eugene Ashley High","NC","New Hanover County Schools","High","Regular school","No","1823"
"2019","370195000862","Everetts Elementary S.T.E.M. Academy","NC","Halifax County Schools","Primary","Regular school","No","266"
"2019","370007802430","Evergreen Community Charter","NC","Evergreen Community Charter","Primary","Regular school","Yes","443"
"2019","370096000363","Evergreen Elementary","NC","Columbus County Schools","Primary","Regular school","No","350"
"2019","370038403355","Excelsior Classical Academy","NC","Excelsior Classical Academy","Primary","Regular school","Yes","706"
"2019","370114000468","Fair Grove Elementary","NC","Davidson County Schools","Primary","Regular school","No","512"
"2019","370393001571","Fairgrove Elementary School","NC","Public Schools of Robeson County","Primary","Regular school","No","269"
"2019","370393001570","Fairgrove Middle","NC","Public Schools of Robeson County","Missing/not reported","Regular school","No",""
"2019","370393002232","Fairmont High","NC","Public Schools of Robeson County","High","Regular school","No","802"
"2019","370393002233","Fairmont Middle","NC","Public Schools of Robeson County","Middle","Regular school","No","376"
"2019","370462001791","Fairview Elementary","NC","Union County Public Schools","Primary","Regular school","No","409"
"2019","370327003298","Fairview Elementary","NC","Nash-Rocky Mount Schools","Primary","Regular school","No","342"
"2019","370234001004","Fairview Elementary","NC","Jackson County Public Schools","Primary","Regular school","No","805"
"2019","370192000954","Fairview Elementary","NC","Guilford County Schools","Primary","Regular school","No","422"
"2019","370045000148","Fairview Elementary","NC","Buncombe County Schools","Primary","Regular school","No","710"
"2019","370387001550","Fairview Heights Elementary","NC","Richmond County Schools","Primary","Regular school","No","532"
"2019","370405001618","Faith Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","322"
"2019","370001201496","Falkland Elementary","NC","Pitt County Schools","Primary","Regular school","No","243"
"2019","370504002016","Fall Creek Elementary","NC","Yadkin County Schools","Primary","Regular school","No","267"
"2019","370033603304","Falls Lake Academy","NC","Falls Lake Academy","Other","Regular school","Yes","1089"
"2019","370090000344","Fallston Elementary","NC","Cleveland County Schools","Primary","Regular school","No","514"
"2019","370378001520","Farmer Elementary","NC","Randolph County School System","Primary","Regular school","No","278"
"2019","370472001857","Farmington Woods Elementary","NC","Wake County Schools","Primary","Regular school","No","733"
"2019","370001201497","Farmville Central High","NC","Pitt County Schools","High","Regular school","No","783"
"2019","370001201498","Farmville Middle","NC","Pitt County Schools","Middle","Regular school","No","638"
"2019","370126000480","Fayetteville Street Elementary","NC","Durham Public Schools","Primary","Regular school","No","271"
"2019","370001102125","Ferguson-Easley Elementary","NC","Cumberland County Schools","Primary","Regular school","No","273"
"2019","370192000955","Ferndale Middle","NC","Guilford County Schools","Middle","Regular school","No","722"
"2019","370040403401","FernLeaf Community Charter School","NC","FernLeaf Community Charter School","Primary","Regular school","Yes","327"
"2019","370502001998","Fike High","NC","Wilson County Schools","High","Regular school","No","1108"
"2019","370111002290","First Flight Elementary School","NC","Dare County Schools","Primary","Regular school","No","343"
"2019","370111002724","First Flight High School","NC","Dare County Schools","High","Regular school","No","886"
"2019","370111002291","First Flight Middle School","NC","Dare County Schools","Middle","Regular school","No","741"
"2019","370297001211","First Ward Creative Arts Acad","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","603"
"2019","370441001749","Flat Rock Elementary","NC","Surry County Schools","Primary","Regular school","No","221"
"2019","370210000919","Flat Rock Middle","NC","Henderson County Schools","Middle","Regular school","No","816"
"2019","370150003141","Flat Rock Middle","NC","Winston Salem / Forsyth County Schools","Middle","Regular school","No","869"
"2019","370210000920","Fletcher Elementary","NC","Henderson County Schools","Primary","Regular school","No","422"
"2019","370192000822","Florence Elementary","NC","Guilford County Schools","Primary","Regular school","No","693"
"2019","370256001077","Floyd L Knight Children Center","NC","Lee County Schools","Other","Special education school","No","120"
"2019","370294003353","Foothills Community School","NC","McDowell County Schools","Middle","Regular school","No","187"
"2019","370504002214","Forbush Elementary","NC","Yadkin County Schools","Primary","Regular school","No","243"
"2019","370504002018","Forbush High","NC","Yadkin County Schools","High","Regular school","No","814"
"2019","370504003098","Forbush Middle","NC","Yadkin County Schools","Middle","Regular school","No","481"
"2019","370408001639","Forest City-Dunbar Elementary School","NC","Rutherford County Schools","Primary","Regular school","No","473"
"2019","370048000175","Forest Hill Elementary","NC","Burke County Schools","Primary","Regular school","No","284"
"2019","370333001374","Forest Hills Global Elementary","NC","New Hanover County Schools","Primary","Regular school","No","343"
"2019","370462001792","Forest Hills High","NC","Union County Public Schools","High","Regular school","No","904"
"2019","370502002191","Forest Hills Middle","NC","Wilson County Schools","Middle","Regular school","No","472"
"2019","370243001040","Forest Park Elementary","NC","Kannapolis City Schools","Primary","Regular school","No","510"
"2019","370150000603","Forest Park Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","609"
"2019","370472002803","Forest Pines Drive Elementary","NC","Wake County Schools","Primary","Regular school","No","675"
"2019","370126000537","Forest View Elementary","NC","Durham Public Schools","Primary","Regular school","No","766"
"2019","370162002384","Forestview High","NC","Gaston County Schools","High","Regular school","No","1080"
"2019","370472002742","Forestville Road Elementary","NC","Wake County Schools","Primary","Regular school","No","590"
"2019","370408000909","Forrest W. Hunt Elementary School","NC","Rutherford County Schools","Primary","Regular school","No","391"
"2019","370008302452","Forsyth Academy","NC","Forsyth Academy","Primary","Regular school","Yes","729"
"2019","370237001016","Four Oaks Elementary","NC","Johnston County Public Schools","Primary","Regular school","No","1038"
"2019","370237002304","Four Oaks Middle","NC","Johnston County Public Schools","Middle","Regular school","No","514"
"2019","370472002222","Fox Road Elementary","NC","Wake County Schools","Primary","Regular school","No","413"
"2019","370072000299","FPG Elementary","NC","Chapel Hill-Carrboro City Schools","Primary","Regular school","No","597"
"2019","370001702069","Francine Delany New School","NC","Francine Delany New School","Primary","Regular school","Yes","180"
"2019","370297002395","Francis Bradley Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","1085"
"2019","370150003196","Frank Morgan Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","754"
"2019","370006902415","Franklin Academy","NC","Franklin Academy","Other","Regular school","Yes","1652"
"2019","370153003101","Franklin County Early College","NC","Franklin County Schools","High","Regular school","No","192"
"2019","370441001750","Franklin Elementary","NC","Surry County Schools","Primary","Regular school","No","479"
"2019","370276001138","Franklin High","NC","Macon County Schools","High","Regular school","No","939"
"2019","370153000660","Franklinton Elementary","NC","Franklin County Schools","Primary","Regular school","No","459"
"2019","370153000661","Franklinton High","NC","Franklin County Schools","High","Regular school","No","1113"
"2019","370153003297","Franklinton Middle","NC","Franklin County Schools","Middle","Regular school","No","236"
"2019","370378001521","Franklinville Elementary","NC","Randolph County School System","Primary","Regular school","No","310"
"2019","370351001449","Fred A Anderson Elementary","NC","Pamlico County Schools","Primary","Regular school","No","175"
"2019","370243001041","Fred L Wilson Elementary","NC","Kannapolis City Schools","Primary","Regular school","No","365"
"2019","370069000282","Fred T Foard High","NC","Catawba County Schools","High","Regular school","No","891"
"2019","370502001995","Frederick Douglass Elementary","NC","Wilson County Schools","Primary","Regular school","No","407"
"2019","370048000176","Freedom High","NC","Burke County Schools","High","Regular school","No","1246"
"2019","370030001760","Freedom Trail Elementary","NC","Avery County Schools","Primary","Regular school","No","205"
"2019","370488001953","Fremont STARS Elementary","NC","Wayne County Public Schools","Primary","Regular school","No","252"
"2019","370114002576","Friedberg Elementary","NC","Davidson County Schools","Primary","Regular school","No","502"
"2019","370114002760","Friendship Elementary","NC","Davidson County Schools","Primary","Regular school","No","519"
"2019","370472001858","Fuller Elementary","NC","Wake County Schools","Primary","Regular school","No","490"
"2019","370472001859","Fuquay-Varina Elementary","NC","Wake County Schools","Primary","Regular school","No","834"
"2019","370472001861","Fuquay-Varina High","NC","Wake County Schools","High","Regular school","No","2370"
"2019","370472001860","Fuquay-Varina Middle","NC","Wake County Schools","Middle","Regular school","No","1121"
"2019","370327000736","G R Edwards Middle","NC","Nash-Rocky Mount Schools","Middle","Regular school","No","452"
"2019","370001201499","G R Whitfield","NC","Pitt County Schools","Primary","Regular school","No","497"
"2019","370132000551","G W Bulluck Elementary","NC","Edgecombe County Public Schools","Primary","Regular school","No","693"
"2019","370132000552","G W Carver Elementary","NC","Edgecombe County Public Schools","Primary","Regular school","No","626"
"2019","370180000741","G. C. Hawley Middle","NC","Granville County Schools","Middle","Regular school","No","558"
"2019","370001102513","Gallberry Farm Elementary","NC","Cumberland County Schools","Primary","Regular school","No","1022"
"2019","370058000226","Gamewell Elementary","NC","Caldwell County Schools","Primary","Regular school","No","507"
"2019","370058000227","Gamewell Middle","NC","Caldwell County Schools","Middle","Regular school","No","557"
"2019","370162000683","Gardner Park Elementary","NC","Gaston County Schools","Primary","Regular school","No","586"
"2019","370502001999","Gardners Elementary","NC","Wilson County Schools","Primary","Regular school","No","235"
"2019","370297003245","Garinger High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","1717"
"2019","370472001863","Garner High","NC","Wake County Schools","High","Regular school","No","2087"
"2019","370162003217","Gaston Early College High School","NC","Gaston County Schools","High","Regular school","No","245"
"2019","370342001410","Gaston Elementary","NC","Northampton County Schools","Primary","Regular school","No","201"
"2019","370342003263","Gaston Middle","NC","Northampton County Schools","Middle","Regular school","No","151"
"2019","370162003433","Gaston Virtual Academy","NC","Gaston County Schools","Other","Regular school","No","101"
"2019","370040803404","Gate City Charter","NC","Gate City Charter Academy","Primary","Regular school","Yes","663"
"2019","370168000720","Gates County Senior High","NC","Gates County Schools","High","Regular school","No","486"
"2019","370168000721","Gatesville Elementary","NC","Gates County Schools","Primary","Regular school","No","304"
"2019","370192000764","Gateway Education Center","NC","Guilford County Schools","Other","Special education school","No","103"
"2019","370058001010","Gateway School","NC","Caldwell County Schools","High","Other/alternative school","No","62"
"2019","370192002584","GC Middle College High","NC","Guilford County Schools","High","Regular school","No","134"
"2019","370268001109","GE Massey Elementary","NC","Lincoln County Schools","Primary","Regular school","No","350"
"2019","370192000773","General Greene Elementary","NC","Guilford County Schools","Primary","Regular school","No","483"
"2019","370201000882","Gentry Primary","NC","Harnett County Schools","Missing/not reported","Regular school","No",""
"2019","370192003312","George C Simkins Jr Elementary","NC","Guilford County Schools","Primary","Regular school","No","673"
"2019","370048000177","George Hildebrand Elementary","NC","Burke County Schools","Primary","Regular school","No","313"
"2019","370126000533","George L Carrington Middle","NC","Durham Public Schools","Middle","Regular school","No","957"
"2019","370126000538","George Watts Elementary","NC","Durham Public Schools","Primary","Regular school","No","386"
"2019","370438001732","Germanton Elementary","NC","Stokes County Schools","Primary","Regular school","No","161"
"2019","370150002578","Gibson Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","689"
"2019","370192000823","Gibsonville Elementary","NC","Guilford County Schools","Primary","Regular school","No","527"
"2019","370192002668","Gillespie Park Elementary","NC","Guilford County Schools","Primary","Regular school","No","238"
"2019","370040703397","Girls Leadership Academy of Wilmington","NC","Girls Leadership Academy of Wilmington","Middle","Regular school","Yes","296"
"2019","370012000038","Glade Creek Elementary","NC","Alleghany County Schools","Primary","Regular school","No","245"
"2019","370048000179","Glen Alpine Elementary","NC","Burke County Schools","Primary","Regular school","No","356"
"2019","370045000151","Glen Arden Elementary","NC","Buncombe County Schools","Primary","Regular school","No","550"
"2019","370001102126","Glendale Acres Elementary","NC","Cumberland County Schools","Primary","Regular school","No","242"
"2019","370237001018","Glendale-Kenly Elementary","NC","Johnston County Public Schools","Primary","Regular school","No","524"
"2019","370210002457","Glenn C Marlow Elementary","NC","Henderson County Schools","Primary","Regular school","No","587"
"2019","370126000534","Glenn Elementary","NC","Durham Public Schools","Primary","Regular school","No","649"
"2019","370294001177","Glenwood Elementary School","NC","McDowell County Schools","Primary","Regular school","No","402"
"2019","370072000300","Glenwood Elementary","NC","Chapel Hill-Carrboro City Schools","Primary","Regular school","No","458"
"2019","370043603451","Global Achievers School","NC","Global Achievers School","Missing/not reported","Regular school","Yes",""
"2019","370031603198","Global Scholars Academy","NC","Global Scholars Academy","Primary","Regular school","Yes","217"
"2019","370488000502","Goldsboro High","NC","Wayne County Public Schools","High","Regular school","No","503"
"2019","370300001295","Gouge Elementary","NC","Mitchell County Schools","Primary","Regular school","No","248"
"2019","370032003236","Gov. Morehead School f/t Blind","NC","Deaf and Blind Schools","Other","Special education school","No","50"
"2019","370297001886","Governors Village STEM Academy (Lower)","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","1001"
"2019","370297002396","Governors Village STEM Academy (Upper)","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","851"
"2019","370348001446","Grady Brown Elementary","NC","Orange County Schools","Primary","Regular school","No","447"
"2019","370331000382","Graham A Barden Elementary","NC","Craven County Schools","Primary","Regular school","No","254"
"2019","370090002710","Graham Elementary","NC","Cleveland County Schools","Primary","Regular school","No","251"
"2019","370003000009","Graham High","NC","Alamance-Burlington Schools","High","Regular school","No","834"
"2019","370003000010","Graham Middle","NC","Alamance-Burlington Schools","Middle","Regular school","No","697"
"2019","370297003273","Grand Oak Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","545"
"2019","370001602068","Grandfather Academy","NC","Grandfather Academy","Other","Regular school","Yes","32"
"2019","370219000941","Grandview Middle","NC","Hickory City Schools","Middle","Regular school","No","436"
"2019","370060000248","Grandy Primary","NC","Camden County Schools","Primary","Regular school","No","558"
"2019","370058000228","Granite Falls Elementary","NC","Caldwell County Schools","Primary","Regular school","No","625"
"2019","370058000229","Granite Falls Middle","NC","Caldwell County Schools","Middle","Regular school","No","553"
"2019","370405001619","Granite Quarry Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","554"
"2019","370488001954","Grantham Elementary","NC","Wayne County Public Schools","Primary","Regular school","No","459"
"2019","370488003357","Grantham Middle","NC","Wayne County Public Schools","Middle","Regular school","No","389"
"2019","370180003483","Granville Academy","NC","Granville County Schools","Other","Regular school","No","164"
"2019","370180002829","Granville Central High","NC","Granville County Schools","High","Regular school","No","698"
"2019","370180003142","Granville Early College High","NC","Granville County Schools","High","Regular school","No","228"
"2019","370348002900","Gravelly Hill Middle","NC","Orange County Schools","Middle","Regular school","No","461"
"2019","370012802613","Gray Stone Day","NC","Gray Stone Day School","High","Regular school","Yes","814"
"2019","370378001522","Grays Chapel Elementary","NC","Randolph County School System","Primary","Regular school","No","457"
"2019","370001103082","Grays Creek Elementary","NC","Cumberland County Schools","Primary","Regular school","No","454"
"2019","370001102663","Grays Creek High","NC","Cumberland County Schools","High","Regular school","No","1465"
"2019","370001102574","Grays Creek Middle","NC","Cumberland County Schools","Middle","Regular school","No","1138"
"2019","370472001864","Green Elementary","NC","Wake County Schools","Primary","Regular school","No","574"
"2019","370472002556","Green Hope Elementary","NC","Wake County Schools","Primary","Regular school","No","680"
"2019","370472002489","Green Hope High","NC","Wake County Schools","High","Regular school","No","2503"
"2019","370472003495","Green Level High","NC","Wake County Schools","Secondary","Regular school","No","839"
"2019","370306003108","Green Ridge Elementary","NC","Montgomery County Schools","Primary","Regular school","No","345"
"2019","370483001937","Green Valley Elementary","NC","Watauga County Schools","Primary","Regular school","No","378"
"2019","370183000750","Greene Central High","NC","Greene County Schools","High","Regular school","No","747"
"2019","370183003244","Greene County Intermediate","NC","Greene County Schools","Primary","Regular school","No","446"
"2019","370183002294","Greene County Middle","NC","Greene County Schools","Middle","Regular school","No","728"
"2019","370183002860","Greene Early College High","NC","Greene County Schools","High","Regular school","No","152"
"2019","370300002531","Greenlee Primary","NC","Mitchell County Schools","Primary","Regular school","No","233"
"2019","370008402454","Greensboro Academy","NC","Greensboro Academy","Primary","Regular school","Yes","758"
"2019","370297001598","Greenway Park Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","562"
"2019","370256002305","Greenwood Elementary","NC","Lee County Schools","Primary","Regular school","No","565"
"2019","370488001955","Greenwood Middle","NC","Wayne County Public Schools","Middle","Regular school","No","381"
"2019","370150000605","Griffith Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","594"
"2019","370001201500","Grifton","NC","Pitt County Schools","Primary","Regular school","No","428"
"2019","370192000774","Grimsley High","NC","Guilford County Schools","High","Regular school","No","1770"
"2019","370003000199","Grove Park Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","459"
"2019","370331002311","Grover C Fields Middle","NC","Craven County Schools","Middle","Regular school","No","566"
"2019","370090002711","Grover Elementary","NC","Cleveland County Schools","Primary","Regular school","No","323"
"2019","370192002585","GTCC Middle College High","NC","Guilford County Schools","High","Regular school","No","253"
"2019","370096000366","Guideway Elementary","NC","Columbus County Schools","Primary","Regular school","No","143"
"2019","370192003541","Guilford eLearning University Prep","NC","Guilford County Schools","Missing/not reported","Regular school","No",""
"2019","370192003540","Guilford eLearning Virtual School","NC","Guilford County Schools","Missing/not reported","Regular school","No",""
"2019","370192000825","Guilford Elementary","NC","Guilford County Schools","Primary","Regular school","No","555"
"2019","370012102582","Guilford Preparatory Academy","NC","Guilford Preparatory Academy","Primary","Regular school","Yes","338"
"2019","370024000067","Guy B Teachey Elementary","NC","Asheboro City Schools","Primary","Regular school","No","496"
"2019","370243003429","GW Carver Elementary","NC","Kannapolis City Schools","Primary","Regular school","No","571"
"2019","370001201501","H B Sugg Elementary","NC","Pitt County Schools","Primary","Regular school","No","429"
"2019","370162000710","H H Beam Elementary","NC","Gaston County Schools","Primary","Regular school","No","613"
"2019","370331000383","H J MacDonald Middle","NC","Craven County Schools","Middle","Regular school","No","849"
"2019","370354002344","H L Trigg Community","NC","Elizabeth City-Pasquotank Public Schools","High","Other/alternative school","No","31"
"2019","370195003512","Halifax County Early College High","NC","Halifax County Schools","High","Regular school","No","49"
"2019","370011502562","Haliwa-Saponi Tribal School","NC","Haliwa-Saponi Tribal School","Other","Regular school","Yes","150"
"2019","370027000071","Hall Fletcher Elementary","NC","Asheville City Schools","Primary","Regular school","No","330"
"2019","370150000607","Hall-Woodward Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","663"
"2019","370096000368","Hallsboro Middle","NC","Columbus County Schools","Middle","Regular school","No","196"
"2019","370096000367","Hallsboro-Artesia Elementary","NC","Columbus County Schools","Primary","Regular school","No","344"
"2019","370048001005","Hallyburton Academy","NC","Burke County Schools","High","Other/alternative school","No","99"
"2019","370387001551","Hamlet Middle","NC","Richmond County Schools","Middle","Regular school","No","504"
"2019","370192000775","Hampton Elem Univ Partnership","NC","Guilford County Schools","Missing/not reported","Regular school","No",""
"2019","370150000608","Hanes Magnet School","NC","Winston Salem / Forsyth County Schools","Middle","Regular school","No","849"
"2019","370058000230","Happy Valley Elementary","NC","Caldwell County Schools","Primary","Regular school","No","241"
"2019","370483001938","Hardin Park Elementary","NC","Watauga County Schools","Primary","Regular school","No","914"
"2019","370297001221","Harding University High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","1560"
"2019","370414001671","Hargrove Elementary","NC","Sampson County Schools","Primary","Regular school","No","370"
"2019","370063000254","Harkers Island Elementary","NC","Carteret County Public Schools","Primary","Regular school","No","99"
"2019","370231000987","Harmony Elementary","NC","Iredell-Statesville Schools","Primary","Regular school","No","462"
"2019","370201000884","Harnett Central High","NC","Harnett County Schools","High","Regular school","No","1488"
"2019","370201000578","Harnett Central Middle","NC","Harnett County Schools","Middle","Regular school","No","1133"
"2019","370201003443","Harnett Early College (HCEC)","NC","Harnett County Schools","High","Regular school","No","118"
"2019","370201000883","Harnett Primary","NC","Harnett County Schools","Primary","Regular school","No","631"
"2019","370201003542","Harnett Virtual Academy","NC","Harnett County Schools","Missing/not reported","Regular school","No",""
"2019","370053003188","Harold E. Winkler Middle","NC","Cabarrus County Schools","Middle","Regular school","No","1128"
"2019","370297003313","Harper Middle College High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","197"
"2019","370472002805","Harris Creek Elementary","NC","Wake County Schools","Primary","Regular school","No","896"
"2019","370408001645","Harris Elementary School","NC","Rutherford County Schools","Primary","Regular school","No","464"
"2019","370300001296","Harris Middle","NC","Mitchell County Schools","Middle","Regular school","No","263"
"2019","370053002625","Harris Road Middle","NC","Cabarrus County Schools","Middle","Regular school","No","1480"
"2019","370053000211","Harrisburg Elementary","NC","Cabarrus County Schools","Primary","Regular school","No","1043"
"2019","370069000283","Harry M Arndt Middle","NC","Catawba County Schools","Middle","Regular school","No","663"
"2019","370003000200","Harvey R Newlin Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","608"
"2019","370114000469","Hasty Elementary","NC","Davidson County Schools","Primary","Regular school","No","490"
"2019","370331002175","Havelock Elementary","NC","Craven County Schools","Primary","Regular school","No","306"
"2019","370331000384","Havelock High","NC","Craven County Schools","High","Regular school","No","1050"
"2019","370331000386","Havelock Middle","NC","Craven County Schools","Middle","Regular school","No","423"
"2019","370045000152","Haw Creek Elementary","NC","Buncombe County Schools","Primary","Regular school","No","393"
"2019","370003000011","Haw River Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","525"
"2019","370003002566","Hawfields Middle","NC","Alamance-Burlington Schools","Middle","Regular school","No","716"
"2019","370225000973","Hawk Eye Elementary","NC","Hoke County Schools","Primary","Regular school","No","425"
"2019","370297002471","Hawk Ridge Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","869"
"2019","370162003409","Hawks Nest STEAM Academy","NC","Gaston County Schools","Primary","Regular school","No","339"
"2019","370297002228","Hawthorne Academy of Health Sciences","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","281"
"2019","370087000332","Hayesville Elementary","NC","Clay County Schools","Primary","Regular school","No","534"
"2019","370087000333","Hayesville High","NC","Clay County Schools","High","Regular school","No","395"
"2019","370087002226","Hayesville Middle","NC","Clay County Schools","Middle","Regular school","No","415"
"2019","370087003526","Hayesville Primary School","NC","Clay County Schools","Missing/not reported","Regular school","No",""
"2019","370192003197","Haynes Inman Education Center","NC","Guilford County Schools","Other","Special education school","No","115"
"2019","370204002873","Haywood Early College","NC","Haywood County Schools","High","Regular school","No","182"
"2019","370204000902","Hazelwood Elementary","NC","Haywood County Schools","Primary","Regular school","No","555"
"2019","370002302090","Healthy Start Academy","NC","Healthy Start Academy","Primary","Regular school","Yes","470"
"2019","370357002646","Heide Trask High","NC","Pender County Schools","High","Regular school","No","720"
"2019","370363001479","Helena Elementary","NC","Person County Schools","Primary","Regular school","No","534"
"2019","370462001793","Hemby Bridge Elementary","NC","Union County Public Schools","Primary","Regular school","No","446"
"2019","370031903193","Henderson Collegiate","NC","Henderson Collegiate","Other","Regular school","Yes","1328"
"2019","370210001568","Henderson County Career Academy","NC","Henderson County Schools","High","Other/alternative school","No","113"
"2019","370210003139","Henderson County Early College","NC","Henderson County Schools","High","Regular school","No","207"
"2019","370405002409","Henderson High","NC","Rowan-Salisbury Schools","High","Other/alternative school","No","42"
"2019","370210000930","Hendersonville Elementary","NC","Henderson County Schools","Primary","Regular school","No","364"
"2019","370210000928","Hendersonville High","NC","Henderson County Schools","High","Regular school","No","745"
